lemma,shannon
der,1.5058057726045544
sein,1.189885755092003
ein,1.5186525626513718
behandelnd,0.6931471805599453
dies,1.0114042647073516
operativ,0.6365141682948128
darstellen,0.6931471805599453
total,1.0397207708399179
werden,1.15374194270109
viel,0.6931471805599453
entsprechend,0.6931471805599453
können,0.5623351446188083
geben,0.6931471805599453
hoch,1.0986122886681096
postoperativ,0.6931471805599453
haben,0.5623351446188083
zeigen,0.6365141682948128
zentral,0.6931471805599453
jed,0.6931471805599453
groß,0.6931471805599453
eingriffstypisch,0.6931471805599453
gelten,0.6931471805599453
