human,ashuman,asmachine
3.153636254539162,2.896339483901317,2.831138167176688
2.542371160327149,2.849273414985922,2.759747016685871
2.7676910291889656,2.582355581304518,2.887931256372138
3.4121944000304123,3.062325186830683,2.885536224134208
2.864168357309915,2.7157016385131127,3.066435699279938
2.656554162598576,2.756341378396741,2.377742999025391
2.836533818294248,2.843314564853901,2.7985507062831037
2.958358639888265,2.9747681449728796,3.174310962210705
3.1847015578697038,3.1269478383129057,2.8029041289762486
2.993108273504933,2.7075576578500553,2.9001412217683273
3.186534287504259,3.0045125881522914,2.955031123905238
3.096575341092264,3.0323075071724923,2.8944794892833747
2.810021430602875,3.0476372234034064,3.0943252267541297
2.558551462712948,2.863004929135092,2.678236082227984
2.6181757883983785,2.8042826586832414,2.7001737555911904
2.961801660243085,3.06252967366679,2.855622642589307
2.53706956019801,2.9960774426441907,2.9112741333655383
2.9352752051778697,2.8839393050912436,2.8737737404968278
2.651851735959978,2.731781127488015,3.1003894563395202
2.90294574017861,2.804698577389182,3.0918112264831508
2.7303020121371167,3.016151314354885,2.7911204643554313
2.9419805596538002,2.992450741386673,3.1376082687300606
2.786375345422351,3.0234771609598043,2.8179213166128654
2.901269947325495,3.044252527834111,3.184907077726368
2.892977255819798,2.76647488248396,2.9878889921533034
2.520117434105883,2.8717286919797274,2.9318355192794825
2.310781579382171,2.766139124255176,2.8666758347053225
2.5399327895263077,2.9490390930740786,2.902999343148102
2.657809060438412,2.731745286476928,2.9516877629857525
3.0442369989733216,2.841133374014562,2.958705837966526
2.9451241469206058,2.9503493021202547,2.7371564824277383
2.750002312978454,2.826751623961476,3.0061028131782375
2.8768877770854155,2.8215279259799186,2.7158897124071704
3.05369861295547,3.0240580565723327,2.908907934681286
3.0626945407748853,2.8476344536565024,2.948277080637451
2.890951452114125,2.9790043718684567,2.939254082243903
5.967686019667105,3.0966232237134936,2.768031813524587
2.9810331326293564,2.8956438154889277,2.462801501657525
2.834926596218064,2.8707397138489403,3.1090029090375793
