human,ashuman,asmachine
329,392,420
395,376,395
383,412,388
392,372,431
362,357,321
270,350,337
316,434,357
367,424,376
506,426,592
345,351,385
311,356,370
322,345,455
359,370,423
312,383,405
277,335,323
353,445,353
465,558,357
229,341,349
313,354,445
363,393,337
337,394,381
308,376,349
296,375,351
341,450,365
267,343,345
290,372,334
296,408,376
375,361,400
343,369,381
418,497,504
248,332,342
272,376,347
386,338,382
267,345,327
278,353,330
307,337,337
467,535,515
347,338,390
311,398,374
346,379,366
299,376,354
288,412,374
377,408,372
334,373,481
271,353,362
364,339,466
300,383,367
341,376,375
317,366,352
323,411,351
308,383,412
424,338,518
371,433,385
260,340,347
366,354,410
351,385,387
335,428,439
377,385,489
263,374,330
286,344,327
310,381,338
370,369,485
305,348,365
262,436,420
293,359,392
349,399,341
221,333,359
353,382,363
362,360,330
321,363,341
332,466,362
243,340,419
372,392,523
314,355,414
290,355,365
268,341,338
314,441,399
251,358,398
272,404,382
322,399,375
338,387,332
295,342,351
411,386,363
408,552,522
466,339,491
314,404,421
291,341,315
337,411,503
276,386,434
286,381,346
243,398,342
312,343,348
366,420,381
371,380,392
296,367,380
315,363,377
420,365,338
331,382,351
276,368,377
289,353,345
305,337,408
257,363,315
343,500,465
299,410,375
306,421,372
423,507,482
354,379,417
292,452,464
312,343,435
312,430,449
323,337,483
265,335,389
383,518,443
286,450,444
236,370,352
428,443,420
293,460,431
290,408,391
291,404,336
306,423,347
333,322,345
348,494,455
243,344,361
379,465,486
264,327,401
400,435,467
347,499,482
359,449,460
345,429,458
438,532,439
370,464,413
241,369,320
356,338,482
291,388,445
345,442,485
312,417,461
407,427,436
350,366,425
306,479,417
311,344,406
337,477,431
328,442,443
285,352,393
249,376,403
336,434,476
359,354,349
311,362,420
299,366,450
387,418,439
403,312,483
333,416,466
284,355,417
314,425,477
328,448,441
268,486,419
270,428,455
393,314,471
250,469,357
250,411,384
322,379,312
310,423,445
314,418,388
365,352,445
421,332,351
315,393,452
325,478,431
468,476,474
335,404,353
249,315,333
326,365,372
330,413,454
405,519,366
284,354,419
268,330,401
251,366,431
295,395,452
429,348,496
349,327,339
320,321,409
345,326,403
293,341,399
245,329,342
407,446,457
240,350,398
276,493,467
315,433,480
336,510,475
381,388,499
292,350,430
348,317,412
436,458,316
294,466,418
387,484,444
337,417,437
231,397,482
264,342,350
249,388,451
275,411,437
256,384,415
266,372,422
