ashuman,asmachine,human
417.4403232625913,338.3788493565266,100.87411215258612
325.66753445188044,317.91187182133706,136.43958360233324
657.2279411764706,415.5477088440505,104.93839436748505
343.3839204214448,396.8413925385029,117.96812749003983
214.66666666666663,403.13769450449735,148.08401555857913
419.11452073843975,616.6152626811595,132.2124713208784
210.5069393426845,333.2215799614644,90.2372009898268
561.2968421052632,285.4496283128067,74.462365236451
512.6444755244755,425.7512205613031,87.19590114932566
271.57407013773457,295.3904361275388,90.6108597285068
304.4556669745349,260.1913797142188,133.19207124862652
315.0158917666976,302.1194512333195,95.657455811153
377.1743735169859,292.59161073270855,103.78416429249764
357.284248239009,323.4077832383627,130.2720411663808
395.030092533422,570.0,124.11084943617696
296.7766963206042,418.40868564979087,107.08261961859084
317.25039232381937,299.1158070977883,87.44883923169994
615.0218666666668,428.94020785377313,108.18991524103272
325.1373575442979,461.7387478965594,128.4364377653261
377.97937887424337,301.93137458359104,112.09869865705106
287.13340789794245,241.09742647058823,95.37639198218262
399.9499897376388,335.25826041030496,121.71580439404676
330.3236585504933,510.93307086614175,108.41231918997109
350.5459998081519,297.1267695070602,113.701521276703
386.1801881102581,253.87917853059213,113.32956882802615
624.9782608695652,540.5087769784172,144.4947343723814
336.95335923042614,324.8740848358732,97.20050103845858
380.3692314047636,303.25854309266845,150.91197075257617
322.7942170861199,315.49514520223136,147.7753492060479
273.71873092767777,290.029081268502,113.14793678665497
276.17701335391604,323.4802413686406,94.15746637347576
387.105209801449,425.148431046384,110.39692044482464
328.1785203520352,337.0443407906481,95.02649987833344
350.885386336333,423.3444449323456,100.71428571428572
388.3042111879321,551.4001647989453,96.968432202909
316.5113636363636,197.81346578366447,112.84949661250756
320.3713126458399,229.42275760826368,76.53126277565352
401.9718562874252,300.5349614434793,112.36810730253352
227.9038587739016,265.7147366106947,85.39783206917099
390.39492010364927,303.5147540557123,85.67089448827804
291.09041822858467,298.35433113731074,142.8713389121339
334.94235241868023,312.40461401952086,140.7613992487719
376.5079601403344,434.50041633182616,129.0940611594492
240.50751322508015,382.78793788781,85.88058449510963
317.68232931890475,253.6731785255337,117.77597929256848
771.7323364485982,353.117596319724,171.0627301129789
528.059856115108,471.96140749148697,98.35386721423684
302.92306557457664,302.19460136472173,141.43368796505004
399.006608988224,282.5941435870974,89.53006460407491
374.086792435856,265.7286710901758,108.61256039875788
279.4672693876315,218.91916846971856,77.42106765076639
511.34090909090907,455.3240737617632,132.08963199070274
328.62901665108063,327.98849905398373,98.93848790706534
