lemma,shannon
der,1.5030125924315265
sein,0.9550807986656575
ein,0.6128694524619495
können,0.6829081047004717
er,0.6365141682948128
werden,0.6365141682948128
stehen,0.6931471805599453
wir,0.6926267989248349
haben,0.6931471805599453
gut,0.6931471805599453
sicher,0.6365141682948128
wichtig,0.410116318288409
entscheiden,0.6365141682948128
impfen,0.6365141682948128
alle,0.5982695885852573
sollen,0.34883209584303193
schützen,0.6931471805599453
beitragen,0.6931471805599453
unser,1.2130075659799042
ander,0.6931471805599453
zeigen,0.6931471805599453
