lemma,shannon
unser,1.6977335913743923
ein,1.452374909022383
ihr,1.0986122886681096
letzt,1.0397207708399179
verbringen,0.6365141682948128
dies,0.936888307539016
sein,1.1992836217938259
der,1.7322278427657474
werden,0.8018185525433372
alle,0.6365141682948128
ganz,0.6365141682948128
lassen,0.6365141682948128
offen,0.6365141682948128
wir,0.47413931305783735
ich,0.7595473914748635
mein,0.9502705392332347
führen,0.6931471805599453
klein,0.6365141682948128
sehen,0.6931471805599453
frei,0.6931471805599453
haben,0.5623351446188083
kurz,0.6931471805599453
wunderschön,0.9502705392332347
können,0.6931471805599453
