lemma,shannon
haben,1.5437891850588952
der,1.4669071049122544
du,0.6365141682948128
wollen,1.0397207708399179
ein,1.5124511784664483
out,0.45056120886630463
sein,1.5127633969661096
ich,0.8979457248567797
kommen,0.6931471805599453
mein,1.3208883431493221
sexuell,0.6931471805599453
erzählen,0.6931471805599453
fragen,0.6931471805599453
werden,0.5623351446188083
machen,0.6931471805599453
jed,0.6931471805599453
sagen,0.6931471805599453
wichtig,0.6931471805599453
gehen,0.6365141682948128
dies,0.6931471805599453
wer,0.6365141682948128
lieben,0.6365141682948128
beide,0.6931471805599453
