lemma,shannon
sozial,0.6931471805599453
ändern,0.6365141682948128
ihr,0.6365141682948128
dies,0.9556998911125343
der,1.4653348116854046
letzt,0.6931471805599453
sein,1.4142790651247086
haben,1.1710598699903711
neu,1.0042424730540764
erlauben,0.6365141682948128
dein,0.8675632284814612
ein,1.3667110520552042
darlegen,1.0986122886681096
können,0.6931471805599453
werden,1.5498260458782016
sollen,0.6931471805599453
erst,0.6931471805599453
unser,1.2130075659799042
machen,0.6931471805599453
