lemma,shannon
dies,0.6365141682948128
können,0.8239592165010823
der,0.756332034926896
werden,0.5004024235381879
sein,1.0397207708399179
hoch,0.6931471805599453
unser,0.45056120886630463
ein,0.6365141682948128
wir,0.6920129648318738
sollen,0.5623351446188083
acht,0.6931471805599453
beeinflussen,0.6365141682948128
ander,0.6931471805599453
reduzieren,0.6931471805599453
ergreifen,0.6365141682948128
gewährleisten,0.6931471805599453
sicher,0.6931471805599453
angenehm,0.6931471805599453
