lemma,shannon
der,1.6893526773827716
sein,0.9302998331833918
ein,1.4009640724303791
werden,1.310783678099714
häufig,0.6931471805599453
zeigen,1.0549201679861442
mild,0.6365141682948128
untersuchen,0.6931471805599453
positiv,0.6365141682948128
haben,0.9556998911125343
viel,0.6365141682948128
beeinträchtigen,0.5004024235381879
können,1.3337360272028098
kein,0.6365141682948128
ander,0.6365141682948128
dies,1.1189688668816267
deuten,0.6931471805599453
berichten,0.6365141682948128
einige,0.5004024235381879
genau,0.6365141682948128
weit,0.6730116670092565
führen,0.5623351446188083
geben,0.45056120886630463
gestört,0.6365141682948128
intensiv,0.6365141682948128
ihr,0.6365141682948128
psychisch,0.6931471805599453
