lemma,shannon
der,1.546365775163851
temporär,0.6931471805599453
sein,1.5843227778183766
wir,0.45056120886630463
zusätzlich,0.6931471805599453
werden,1.0397207708399179
dies,1.0397207708399179
entsprechend,0.6931471805599453
haben,1.3321790402101223
viel,0.6365141682948128
unser,0.6931471805599453
erst,0.6931471805599453
hoch,0.6365141682948128
ein,1.2882523050229002
neu,0.6931471805599453
alle,0.6931471805599453
können,0.6931471805599453
gut,1.0986122886681096
eigen,0.6365141682948128
