lemma,shannon
der,1.7158553109597154
gehen,0.6931471805599453
ein,1.314775737547273
werden,1.277034259466139
haben,0.8675632284814612
mild,0.6730116670092565
schwer,1.3862943611198906
moderat,0.6931471805599453
ernsthaft,0.6931471805599453
kritisch,0.6931471805599453
sie,0.6931471805599453
können,1.6094379124341005
geben,0.6931471805599453
sein,1.3321790402101223
alle,1.0397207708399179
hoch,0.6931471805599453
dies,0.6365141682948128
weit,1.0986122886681096
ihr,1.0986122886681096
