lemma,shannon
dies,1.3321790402101223
ein,1.2798542258336674
der,1.492167300568098
sortieren,0.5623351446188083
haben,1.0114042647073518
gut,1.0397207708399179
ihr,0.6931471805599453
erst,0.6931471805599453
neu,0.6931471805599453
alle,0.5004024235381879
du,0.45056120886630463
dein,1.1490596969706202
sein,0.30463609734923813
einfach,0.5623351446188083
wichtig,0.6365141682948128
tatsächlich,0.6931471805599453
lagern,0.6931471805599453
herumstehen,0.6931471805599453
sehen,0.6931471805599453
werden,1.3862943611198906
können,1.0986122886681096
gehen,0.6931471805599453
