lemma,shannon
der,1.463379521451629
viel,0.6931471805599453
haben,0.7659373365785205
ihr,0.7963116401738131
genau,0.5623351446188083
ein,1.4588954504075142
löschen,0.8675632284814612
geben,0.6931471805599453
einige,0.37677016125643675
sein,1.7214023220140038
können,0.6931471805599453
verwenden,0.6365141682948128
werden,1.1189688668816267
beschweren,0.6931471805599453
verschärfen,0.6931471805599453
reagieren,0.6931471805599453
betonen,0.5623351446188083
ander,0.6365141682948128
zeigen,0.6931471805599453
offen,0.6931471805599453
tatsächlich,0.6931471805599453
dies,1.277034259466139
