system,file,shannon,simpson
human,1,86.27605608157656,45.31815421301774
human,10,89.57338239747676,45.03231695403791
human,2,77.53141941802097,50.01000872189968
human,3,85.98837303970043,47.13311588399701
human,4,82.21449973864667,48.295818165628354
human,5,90.84004073252345,44.70405880843162
human,6,100.8786053266759,40.58572183357265
human,7,82.42724477027788,49.17280694977492
human,8,97.3354373892351,42.36725693629151
human,9,93.51109209883647,42.19894344251294
continue,1,83.95748945438534,46.77871792326226
continue,10,86.03105956983258,45.9215837804075
continue,2,85.83954094100399,45.84614993253669
continue,3,96.55629674803286,42.742699236049965
continue,4,86.18639442966791,46.363804207516985
continue,5,94.34721754835712,43.35801767700179
continue,6,83.8445375824555,48.13347881559011
continue,7,83.09515045843881,47.28167708234845
continue,8,81.17212886739289,48.56763093001326
continue,9,84.22479320641683,47.15288595309299
explain,1,93.81483806216875,43.40761316872428
explain,10,86.61867310285517,46.32715445465215
explain,2,84.98947510648243,46.40087673753688
explain,3,89.9245087069298,45.27858293075685
explain,4,95.66212195200592,41.82512344426407
explain,5,93.02400856792235,43.262099621429975
explain,6,97.79039767373928,42.29718075501806
explain,7,89.95494983423336,44.47952184989222
explain,8,93.54680387181712,44.74713601237335
explain,9,93.1949092782671,42.87602879212427
create,1,88.01670747095102,45.00946156602579
create,10,103.35730083389325,41.06282757526476
create,2,93.88484328331695,44.17003468053888
create,3,88.36546138600175,45.552416786816075
create,4,88.41567879827616,44.3795845199298
create,5,95.17789421062716,42.85616705834451
create,6,93.17145979252197,43.79596138464621
create,7,96.20995041883035,42.125878562155904
create,8,91.28002558887803,44.99819821488823
create,9,92.24889682743816,44.454034985634266
