lemma,shannon
der,1.299746965031132
interdisziplinär,1.0397207708399179
weit,0.6365141682948128
betreuend,0.6365141682948128
sein,0.410116318288409
wichtig,0.5623351446188083
ein,0.4470620543337879
gewährleisten,0.410116318288409
medizinisch,0.5623351446188083
werden,0.5623351446188083
können,0.6931471805599453
minimieren,0.6931471805599453
sektorübergreifend,0.410116318288409
müssen,0.6931471805599453
haben,0.6365141682948128
verschieden,0.6365141682948128
handelnd,0.6931471805599453
