lemma,shannon
der,1.6124706199169214
ander,0.5623351446188083
sein,1.0397207708399179
ein,1.0735428464085233
psychosozial,0.8675632284814612
wenig,1.0549201679861442
zeigen,0.6365141682948128
klinisch,0.6931471805599453
gut,0.6931471805599453
werden,0.5623351446188083
fortgeschritten,0.6931471805599453
körperlich,0.6931471805599453
hoch,0.6931471805599453
psychisch,1.0986122886681096
gering,1.0397207708399179
negativ,0.6931471805599453
kognitiv,0.5623351446188083
sozial,0.6365141682948128
aktiv,1.0986122886681096
groß,0.6931471805599453
spielen,0.6931471805599453
