lemma,shannon
aktuell,0.6931471805599453
kein,0.6931471805599453
prospektiv,0.6931471805599453
der,1.4381383624974986
liegen,0.6931471805599453
werden,0.45056120886630463
ein,1.5835739230014252
können,0.410116318288409
sein,0.8675632284814612
gleichzeitig,0.5623351446188083
dies,0.6365141682948128
finden,0.410116318288409
pathologisch,0.6365141682948128
alle,0.45056120886630463
erhalten,0.6931471805599453
welch,0.6931471805599453
nachweisen,0.5623351446188083
zeigen,0.6365141682948128
