lemma,shannon
erheben,0.6931471805599453
der,1.5671004156410475
werden,1.2406842919533958
ein,1.400138654928281
unterziehen,0.6365141682948128
beide,0.6931471805599453
betrachten,0.6931471805599453
hoch,0.6931471805599453
zeigen,0.6931471805599453
gut,0.6931471805599453
bekommen,0.6931471805599453
dies,0.6931471805599453
finden,0.6365141682948128
signifikant,0.6730116670092565
sein,1.0986122886681096
offen,0.6931471805599453
gering,0.6931471805599453
können,0.6931471805599453
