human,ashuman,asmachine
40,36,37
33,46,39
52,39,38
87,39,36
44,33,37
59,50,37
27,40,43
52,44,45
76,51,43
46,41,43
43,40,37
25,43,39
30,44,43
94,55,45
35,33,38
33,37,36
32,41,37
43,39,34
29,35,38
48,41,50
43,48,49
53,35,36
45,32,31
33,39,34
38,34,36
43,42,32
34,34,38
37,39,38
61,33,34
58,43,38
41,42,38
38,34,30
38,33,41
47,42,37
61,39,39
40,33,36
34,30,33
31,37,36
40,34,36
55,38,31
65,34,45
52,37,37
48,47,46
38,30,36
64,39,33
40,32,38
54,35,29
82,35,37
36,36,32
38,35,38
68,45,43
41,31,36
54,42,43
39,45,43
39,35,31
34,39,40
30,34,39
47,35,38
38,37,35
49,37,38
38,39,31
43,46,41
79,34,32
39,35,35
41,33,39
38,36,36
56,47,46
37,43,54
33,28,25
49,45,46
38,40,35
53,42,44
69,49,34
33,44,38
35,45,37
61,40,45
39,39,31
37,40,38
24,31,34
30,36,35
57,41,34
34,29,31
35,33,29
39,39,39
38,27,27
35,34,46
103,74,61
65,44,38
28,41,34
54,41,40
29,40,44
45,35,37
32,36,38
31,27,33
100,40,36
33,31,34
29,45,39
68,44,52
42,37,35
45,39,36
