feature,human-cont,human-full,create,continue,explain
rix,4.411282280937454,4.53817615742525,6.467575720911474,6.274285714285714,6.173418803418803
pos_prop_PUNCT,0.15165883014334475,0.14901752259613285,0.11435287160673706,0.10813349256098499,0.08708372373735836
pos_prop_PROPN,0.09001795831074474,0.10208340663229647,0.055058853255731,0.03529358279023234,0.08274782518818913
pos_prop_DET,0.08146412901020078,0.08144362949169878,0.09698297756481603,0.09050110723840006,0.1092285730910832
pos_prop_ADV,0.026144557269848177,0.02516280719061319,0.025124397966212443,0.027941967851964494,0.023639519648978844
pos_prop_VERB,0.11895899763062823,0.11555727011134886,0.11618354324277476,0.1264892747513663,0.12504753896220555
pos_prop_ADJ,0.05395462546063272,0.05460771501700677,0.07643934477825054,0.07620012107867898,0.061599379954009104
pos_prop_NOUN,0.1725484223792014,0.1727693190203508,0.23089399086868206,0.2134862268022367,0.2203052115820836
pos_prop_CCONJ,0.025298996572386594,0.022436384404390674,0.03861119104894721,0.04212195061044292,0.042684809278618153
pos_prop_ADP,0.09685132909137448,0.0985198680543323,0.11659222995115917,0.10742732384495057,0.11056177793735522
pos_prop_PRON,0.07801351228299665,0.07544517952740834,0.04589080566379832,0.08753628902426185,0.05427882018597825
pos_prop_NUM,0.014549951549781007,0.017101683038123358,0.005662098098537205,0.004428061282781961,0.013619880793634045
pos_prop_AUX,0.0449724226689149,0.043455211829884925,0.041982857060361645,0.04152118055652478,0.03159821175693907
pos_prop_SCONJ,0.016021091460826392,0.01595656522591725,0.015084340754775213,0.01662018610351582,0.016727409788856774
pos_prop_PART,0.028926424399530592,0.0256616751908942,0.020927278523012648,0.024070460016771066,0.02422280005248207
n_stop_words,400.8,371.8,247.6,192.0,131.2
alpha_ratio,0.8367601354356179,0.8378930259336304,0.8804556185300199,0.8891238542676861,0.9001876078165306
mean_word_length,4.151827797788807,4.18770409941085,4.69227137996489,4.62851924609274,4.7398831906322965
doc_length,971.0,924.0,619.0,440.4,311.2
top_ngram_chr_fraction_2,0.014536669071123911,0.012563397692281713,0.009000585194266478,0.01973929434385276,0.017097817741826987
connectives,18.0,17.2,10.8,9.0,8.2
pos_prop_SYM,0.0015468794239715668,0.0013029377826686902,0.0010660980810234541,,
top_ngram_chr_fraction_3,0.015789394337336445,0.010246042996860459,0.016056901812340724,0.008421052631578947,0.022463257993592747
oov_ratio,0.007990883345335868,0.006331497214392958,0.005010660980810235,0.02696629213483146,0.023746701846965697
duplicate_ngram_chr_fraction_5,0.033756158323884615,0.035571820410565363,0.03248848411610511,0.02137571861940219,0.046031000469704084
duplicate_ngram_chr_fraction_6,0.02396042535845775,0.02297768159140232,0.02461688321649358,,0.046031000469704084
top_ngram_chr_fraction_4,0.019347298853212683,0.014121832638541363,0.012267429973420568,,
duplicate_ngram_chr_fraction_7,0.011173678363520942,0.010602205258693808,0.011040686976078512,,0.046031000469704084
duplicate_ngram_chr_fraction_8,0.009853603603603604,,,,0.046031000469704084
