human,ashuman,asmachine
26.0,29.0,28.0
20.0,28.0,25.0
23.0,24.0,21.0
25.0,31.0,23.5
25.5,29.5,25.0
27.0,24.0,24.0
26.0,36.0,25.0
25.5,23.0,23.0
24.0,32.0,20.5
27.0,27.0,26.5
17.5,26.5,21.0
18.5,24.0,18.0
25.0,17.0,24.5
23.0,19.0,22.0
21.0,21.0,31.0
22.0,31.0,28.0
32.0,23.5,22.0
18.0,27.5,23.0
22.0,24.0,27.0
24.0,23.0,26.0
25.5,31.5,29.0
27.0,21.0,22.0
28.5,30.0,23.5
30.0,33.5,22.0
19.5,26.5,25.0
25.5,25.0,22.0
21.0,33.0,25.0
19.0,27.0,24.0
21.5,31.0,23.0
22.0,24.0,29.5
20.0,22.0,23.0
25.0,24.5,32.5
28.0,29.5,23.0
19.0,21.5,23.0
24.0,28.0,24.0
23.0,29.0,25.0
27.0,34.0,22.0
16.0,31.0,27.0
25.0,26.0,29.0
22.0,31.5,29.5
23.0,25.0,27.0
23.0,25.0,20.5
18.0,35.0,23.0
18.0,24.5,20.0
18.0,24.0,21.0
20.0,21.0,30.0
29.0,23.0,18.0
17.0,28.0,22.0
10.0,25.5,25.0
18.0,29.0,31.0
29.0,22.0,18.5
27.0,26.0,27.5
25.0,27.0,19.0
18.0,26.0,26.0
23.0,24.5,24.5
24.0,23.0,23.0
23.0,27.0,20.0
25.0,16.5,23.0
28.0,26.0,32.0
24.0,29.0,25.0
21.0,26.5,22.0
16.5,31.5,21.5
25.0,29.0,27.0
22.0,28.0,32.0
23.5,27.5,25.0
15.0,28.0,24.0
22.0,32.5,25.0
25.0,27.0,26.0
24.0,30.0,26.0
17.5,25.0,30.0
26.5,29.5,22.0
17.5,25.0,32.0
21.0,23.0,22.5
22.5,27.5,18.0
29.0,24.5,25.5
26.0,27.5,27.0
23.0,32.5,24.0
24.0,24.0,29.0
18.0,30.0,21.5
19.0,25.0,22.0
29.0,31.0,21.0
30.0,34.0,26.0
27.0,33.0,22.5
21.5,25.0,23.0
26.0,29.0,20.0
20.5,30.0,23.0
30.0,28.5,35.5
27.0,35.0,20.0
27.0,30.5,22.5
16.5,27.0,21.0
21.0,30.0,29.5
18.5,29.5,26.0
26.0,21.0,25.5
19.0,22.0,28.0
19.5,31.0,22.0
22.0,28.5,34.0
19.0,22.0,21.0
23.0,29.0,24.0
18.0,22.0,23.5
28.0,28.0,25.5
