gpt,human
514,517
511,520
663,630
547,539
461,421
460,462
633,651
509,519
543,540
458,450
501,493
412,408
466,474
491,488
484,473
583,606
541,536
473,444
415,419
482,475
448,448
486,480
513,505
534,536
474,491
468,483
475,475
423,451
454,446
493,513
524,544
586,583
452,445
572,567
409,425
488,472
631,656
466,470
417,416
390,437
521,538
556,596
498,499
481,473
466,451
486,477
485,496
584,571
456,470
455,459
558,526
428,426
534,529
505,519
458,452
582,535
465,481
488,514
570,564
448,451
476,469
500,469
565,553
480,465
454,435
471,479
423,434
434,440
480,498
483,485
429,422
464,458
595,608
621,648
509,502
472,458
438,431
519,541
708,701
461,411
440,442
489,496
441,435
460,457
557,578
543,570
469,468
484,480
545,530
541,528
560,534
456,469
433,462
423,420
464,458
476,465
568,575
450,450
444,424
475,450
