system,file,TTR,Yules,MTLD
continue,1,56.38,4919.48,138.8
continue,10,51.27,4271.32,148.85
continue,100,47.1,3240.87,118.93
continue,11,49.43,3598.3,103.21
continue,12,50.12,3317.66,142.0
continue,13,49.86,3615.06,142.12
continue,14,54.44,5270.89,158.03
continue,15,45.38,2600.02,115.91
continue,16,51.38,3685.24,134.69
continue,17,51.66,4549.31,142.75
continue,18,48.0,2937.28,122.3
continue,19,53.44,4796.38,164.66
continue,2,44.04,2495.3,146.94
continue,20,45.88,3266.75,123.74
continue,21,50.73,4082.14,141.0
continue,22,48.71,4452.35,172.01
continue,23,50.17,4044.78,175.64
continue,24,52.47,4494.28,161.53
continue,25,54.73,4390.77,138.57
continue,26,49.68,3703.89,168.18
continue,27,58.54,6423.8,156.59
continue,28,48.78,3242.76,160.3
continue,29,48.49,4082.95,149.27
continue,3,50.13,3727.8,151.02
continue,30,50.36,3865.03,157.26
continue,31,52.09,4144.44,146.53
continue,32,51.25,4014.66,155.76
continue,33,53.95,4613.89,145.84
continue,34,50.82,4014.06,150.96
continue,35,47.31,3679.03,154.8
continue,36,49.36,3342.45,124.26
continue,37,48.24,3935.04,159.22
continue,38,54.13,5042.41,176.73
continue,39,50.66,3639.73,163.62
continue,4,49.32,3584.61,150.83
continue,40,50.57,4149.96,174.22
continue,41,49.43,3462.07,136.77
continue,42,48.34,4059.36,161.04
continue,43,48.26,3158.75,154.43
continue,44,50.11,3889.29,157.1
continue,45,51.88,4151.94,165.9
continue,46,51.26,3609.16,145.48
continue,47,50.82,3786.36,154.54
continue,48,43.6,2514.37,105.97
continue,49,51.79,3502.81,143.96
continue,5,51.77,4169.55,143.71
continue,50,48.28,3185.91,147.18
continue,51,44.7,2681.07,153.75
continue,52,51.57,4676.66,181.91
continue,53,51.45,4231.41,165.99
continue,54,49.35,3834.31,136.72
continue,55,47.73,3663.38,143.33
continue,56,49.75,3145.87,121.27
continue,57,47.66,3222.88,148.24
continue,58,47.05,3063.85,155.89
continue,59,43.96,2235.83,123.95
continue,6,56.37,4934.26,141.78
continue,60,45.93,2730.44,123.19
continue,61,50.33,4043.24,146.66
continue,62,54.88,4220.54,148.75
continue,63,49.1,3781.22,149.13
