system,file,TTR,Yules,MTLD
explain,39,57.88,4982.71,148.19
explain,4,56.73,5383.07,156.56
explain,40,52.6,4220.26,157.32
explain,41,50.13,4171.0,163.24
explain,42,52.81,4203.24,165.49
explain,43,48.78,3319.67,131.54
explain,44,55.92,4688.64,128.07
explain,45,48.3,3493.49,154.99
explain,46,46.66,3573.29,161.9
explain,47,53.68,4256.48,151.33
explain,48,48.77,3560.76,167.18
explain,49,46.48,3816.0,166.13
explain,5,54.34,5632.16,202.99
explain,50,58.71,5523.19,126.47
explain,51,50.0,4304.03,187.81
explain,52,56.69,4253.57,134.96
explain,53,47.19,2855.65,129.64
explain,54,52.45,3581.52,119.19
explain,55,56.42,5167.19,189.02
explain,56,41.61,1976.96,130.94
explain,57,46.94,3332.66,146.93
explain,58,47.33,3688.46,191.67
explain,59,58.0,5165.85,152.16
explain,6,54.94,4981.76,158.72
explain,60,46.01,2916.64,122.47
explain,61,50.94,3610.31,152.9
explain,62,54.13,4151.6,126.52
explain,63,56.51,6140.41,207.96
explain,64,50.69,4019.63,145.58
explain,65,52.02,3758.28,141.76
explain,66,51.11,3878.13,132.6
explain,67,48.11,3547.98,145.47
explain,68,55.01,5826.46,189.78
explain,69,44.6,2387.94,112.57
explain,7,51.15,4513.19,168.7
explain,70,43.67,2853.07,175.76
explain,71,45.73,2929.34,135.17
explain,72,53.14,4362.64,127.01
explain,73,56.95,4294.17,104.68
explain,74,54.92,4914.21,149.19
explain,75,47.19,2898.02,157.06
explain,76,48.11,3672.11,172.28
explain,77,52.7,4390.46,141.17
explain,78,57.09,5642.98,143.88
explain,79,46.02,3529.29,128.28
explain,8,56.94,5308.67,137.62
explain,80,45.91,3269.84,168.93
explain,81,46.74,3087.74,158.29
explain,82,49.51,3697.6,131.66
explain,83,50.54,3623.42,153.02
explain,84,47.68,3043.88,125.17
explain,85,53.52,4312.98,161.76
explain,86,52.95,4156.77,142.77
explain,87,45.63,3371.65,157.58
explain,88,49.86,3406.8,110.59
explain,89,47.9,2887.36,108.9
explain,9,59.93,4703.48,131.22
explain,90,52.56,4186.41,167.58
explain,91,49.66,3172.14,133.02
explain,92,44.29,2649.58,129.25
explain,93,63.94,6380.25,177.17
explain,94,55.59,4543.83,184.88
explain,95,52.4,4035.01,150.31
explain,96,54.86,4155.36,119.77
explain,97,57.35,5712.68,175.6
explain,98,50.6,4314.31,157.82
explain,99,63.61,8089.01,216.32
human,1,56.55,3720.78,100.87
human,10,47.97,2993.91,136.44
human,100,61.36,4709.5,104.94
human,11,62.7,6101.26,117.97
human,12,65.99,7752.37,148.08
human,13,59.15,4432.17,132.21
human,14,56.5,4009.09,90.24
human,15,43.0,1981.13,74.46
human,16,50.75,2974.1,87.2
human,17,55.59,3458.45,90.61
human,18,56.08,4343.7,133.19
human,19,58.48,4340.19,95.66
human,2,59.12,3771.55,103.78
human,20,63.43,5900.7,130.27
human,21,61.53,5089.57,124.11
human,22,60.49,4366.67,107.08
human,23,56.24,3379.18,87.45
human,24,58.07,3744.93,108.19
human,25,49.79,3153.18,128.87
human,26,56.71,4369.6,112.1
human,27,58.86,4665.06,95.38
human,28,58.63,5330.03,121.72
human,29,59.37,4086.52,108.41
human,3,59.77,3088.26,113.7
human,30,58.96,3663.75,113.33
human,31,60.3,5398.81,144.49
human,32,47.29,3260.03,97.2
human,33,64.69,6302.95,150.91
human,34,61.13,3940.24,147.78
human,35,52.36,3761.54,113.15
human,36,57.07,3389.0,94.16
human,37,55.23,3362.29,110.4
human,38,51.81,2809.38,95.03
human,39,58.31,4305.93,100.71
human,4,57.03,3355.33,96.97
human,40,60.15,5228.16,112.85
human,41,53.77,3038.12,76.53
human,42,48.03,3326.73,112.37
human,43,53.73,3554.21,85.4
human,44,48.96,2401.95,85.67
human,45,59.77,4533.57,142.87
human,46,61.65,4501.56,140.76
human,47,56.78,4583.33,129.09
human,48,49.76,2420.71,85.88
human,49,60.37,4969.74,117.78
human,5,61.08,5275.24,171.06
human,50,50.35,3106.29,98.35
human,51,62.89,5444.65,141.43
human,52,54.4,3532.03,89.53
human,53,51.92,3693.43,108.61
human,54,42.6,2054.76,78.44
human,55,54.84,3231.58,132.09
human,56,60.51,4167.82,98.94
human,57,56.74,4171.9,99.4
human,58,53.98,4293.03,139.43
human,59,58.73,4094.14,111.39
human,6,54.22,2876.31,120.16
human,60,55.88,3437.37,108.78
human,61,58.17,4246.5,112.59
human,62,55.06,3144.0,89.37
human,63,52.56,3762.28,121.25
human,64,58.22,3987.31,92.35
human,65,52.58,3619.01,80.89
human,66,53.35,3618.85,103.29
human,67,57.63,4368.22,113.97
human,68,52.11,4488.19,112.81
human,69,56.77,3884.78,101.72
human,7,57.24,3657.95,126.26
human,70,60.77,4001.77,133.22
human,71,59.32,2936.5,120.04
human,72,50.36,3274.73,103.34
human,73,61.39,4064.47,83.97
human,74,61.48,3787.88,118.77
human,75,60.58,5609.1,114.7
human,76,52.28,4634.94,133.79
human,77,49.0,3436.31,93.21
human,78,54.08,4255.28,129.57
human,79,51.59,1034.09,163.73
human,8,53.82,3792.96,55.83
human,80,63.0,5137.94,151.34
human,81,55.32,2899.18,99.17
human,82,49.66,3060.17,86.82
human,83,53.58,3905.5,128.89
human,84,61.03,4733.39,108.79
human,85,61.88,5002.04,101.39
human,86,54.65,3396.92,130.1
human,87,57.72,3442.6,116.6
human,88,55.24,3604.69,107.2
human,89,57.42,3759.54,122.66
human,9,54.48,2761.11,89.2
human,90,54.17,4519.62,126.73
human,91,53.12,2944.27,115.1
human,92,57.39,4550.77,86.35
human,93,54.33,2800.82,94.46
human,94,61.21,2877.05,102.18
human,95,57.83,3798.08,92.91
human,96,50.54,2325.99,72.37
human,97,47.27,2097.41,89.52
human,98,58.68,3498.67,111.12
human,99,60.71,4092.04,133.26
