gpt,human
17,16
12,12
22,14
14,13
27,13
19,9
6,15
12,12
15,5
1,15
10,13
18,17
16,23
13,16
13,21
18,14
28,22
21,5
17,15
6,11
25,17
8,15
9,20
12,11
12,9
14,20
10,12
14,12
14,16
12,16
13,11
11,16
5,7
19,15
14,11
9,22
6,9
17,15
8,14
19,20
19,16
21,20
12,9
13,13
15,15
11,12
11,12
18,10
11,12
6,11
12,13
16,12
16,19
10,10
18,27
12,13
8,7
22,15
19,27
20,24
14,12
3,8
13,13
14,16
16,20
17,11
23,28
0,6
12,13
7,11
23,13
7,10
14,29
9,19
9,10
22,14
9,8
8,13
14,8
17,19
22,17
11,15
16,20
7,11
9,12
17,9
13,14
9,6
20,25
12,10
18,15
11,19
19,11
17,8
12,14
5,10
