gpt,human
503,442
470,425
458,423
443,418
490,434
446,448
474,452
608,569
485,445
564,553
574,538
501,452
520,513
607,586
569,486
502,462
458,447
468,465
523,510
503,496
475,452
515,479
555,510
513,474
451,433
476,455
585,552
452,444
447,426
420,390
520,511
506,481
364,346
500,421
499,485
488,473
451,440
621,596
517,503
522,509
464,430
485,458
475,439
466,458
519,510
495,475
430,426
544,497
520,488
509,486
485,482
454,432
518,513
533,506
503,443
687,642
675,503
526,496
539,533
504,481
466,441
586,566
458,427
481,444
589,558
475,470
517,478
495,486
630,599
411,370
523,511
456,449
515,487
519,497
450,422
540,496
458,423
529,492
457,452
657,622
590,546
528,491
640,580
637,619
468,437
484,475
441,418
480,460
618,594
544,523
579,529
614,598
544,530
451,431
450,425
446,443
