human,ashuman,asmachine
6,9,6
7,6,4
6,5,4
1,7,5
0,6,4
10,12,6
4,8,6
6,4,5
8,8,7
6,10,5
2,6,8
4,7,7
8,9,10
19,7,7
1,6,6
3,3,2
5,4,6
3,8,7
4,6,5
8,6,5
10,8,11
9,6,5
4,8,8
3,6,8
2,5,7
3,6,2
4,4,6
5,6,5
2,1,3
7,7,8
9,7,3
3,3,8
4,5,7
7,10,3
3,4,5
0,7,8
9,5,4
2,7,7
5,3,12
5,6,8
1,4,5
12,3,7
9,1,7
10,6,5
3,8,3
2,1,4
12,5,5
4,6,7
2,2,6
8,4,5
8,2,2
3,5,1
8,7,1
7,4,5
8,5,8
4,7,4
2,4,5
8,9,5
5,7,3
8,4,5
4,4,5
9,14,9
0,4,3
4,2,4
9,6,9
2,4,4
10,9,8
2,8,8
1,5,1
5,7,9
7,3,5
3,6,4
6,9,3
7,7,9
9,7,7
9,6,8
5,3,3
6,5,6
0,10,11
4,3,2
14,9,9
2,2,2
8,5,9
8,8,6
2,3,2
7,3,6
12,16,13
12,5,5
4,5,6
3,7,5
4,4,9
4,6,7
7,4,4
5,4,5
3,4,5
9,5,5
6,3,4
12,15,6
6,2,3
3,8,6
