human,ashuman,asmachine
0.002347417840375587,0.013110846245530394,
,,0.02040816326530612
,,0.020771513353115726
,,0.01808066759388039
,0.018411967779056387,0.012515644555694618
,0.02759526938239159,0.023676880222841225
0.0015923566878980893,,
0.011787819253438114,,
,0.019562715765247412,0.01834862385321101
0.0034602076124567475,,
0.002004008016032064,,
,0.017743979721166033,
,,0.015299026425591099
,,0.017379679144385027
0.002844950213371266,,
,,0.021520803443328552
,0.01828410689170183,0.02472952086553323
,0.01837270341207349,
0.004966887417218543,,
0.0014184397163120568,,0.01914580265095729
,0.016467065868263474,
,0.017310252996005325,0.018518518518518517
0.0017667844522968198,,
0.0017857142857142857,,
,,0.01971830985915493
,0.01849217638691323,
,,0.019966722129783693
,0.018995929443690638,0.0182328190743338
,,0.017167381974248927
,0.015681544028950542,0.018891687657430732
,,0.026385224274406333
0.0038684719535783366,,
0.001968503937007874,,
0.0017094017094017094,,
,0.015056461731493099,
0.0015455950540958269,,
0.0017761989342806395,,
0.001692047377326565,,
0.0017421602787456446,,
0.00333889816360601,,
,0.015028901734104046,0.019836639439906652
,0.01643835616438356,
,0.01734820322180917,0.0199468085106383
,0.021300448430493273,0.018581081081081082
,0.01744186046511628,0.015364916773367477
,,0.01914580265095729
,0.01955671447196871,0.01566951566951567
0.002004008016032064,,
0.001610305958132045,,
,,0.020061728395061727
,0.05146316851664985,0.027906976744186046
,0.020100502512562814,0.016826923076923076
0.0017331022530329288,,
,,0.01818181818181818
,,0.017902813299232736
0.005154639175257732,,
