human,ashuman,asmachine
266.0,338.0,317.0
296.0,395.0,362.0
339.0,348.0,357.0
125.0,315.0,307.0
257.0,277.0,282.0
395.0,438.0,345.0
257.0,370.0,364.0
321.0,357.0,355.0
491.0,417.0,368.0
336.0,313.0,278.0
274.0,335.0,316.0
234.0,335.0,344.0
277.0,349.0,322.0
502.0,420.0,442.0
269.0,300.0,290.0
298.0,346.0,328.0
255.0,285.0,296.0
231.0,305.0,274.0
225.0,298.0,283.0
412.0,356.0,345.0
359.0,401.0,393.0
305.0,347.0,341.0
348.0,341.0,331.0
219.0,288.0,299.0
266.0,314.0,319.0
317.0,322.0,310.0
247.0,331.0,315.0
248.0,311.0,318.0
222.0,312.0,335.0
371.0,365.0,307.0
370.0,329.0,291.0
296.0,330.0,331.0
256.0,333.0,318.0
342.0,358.0,337.0
227.0,349.0,334.0
280.0,306.0,318.0
245.0,298.0,292.0
253.0,318.0,317.0
243.0,334.0,335.0
307.0,314.0,287.0
181.0,311.0,297.0
376.0,351.0,321.0
308.0,369.0,365.0
254.0,267.0,273.0
347.0,366.0,286.0
337.0,321.0,347.0
300.0,290.0,276.0
254.0,324.0,305.0
237.0,300.0,294.0
387.0,350.0,319.0
368.0,392.0,349.0
276.0,285.0,302.0
361.0,347.0,307.0
298.0,378.0,355.0
263.0,284.0,275.0
255.0,317.0,320.0
217.0,284.0,277.0
282.0,311.0,313.0
257.0,341.0,332.0
388.0,344.0,361.0
273.0,311.0,310.0
278.0,362.0,357.0
127.0,289.0,314.0
294.0,321.0,327.0
275.0,302.0,314.0
280.0,372.0,352.0
473.0,420.0,398.0
287.0,398.0,406.0
228.0,294.0,269.0
411.0,350.0,379.0
269.0,334.0,341.0
355.0,318.0,317.0
426.0,405.0,275.0
265.0,371.0,335.0
268.0,351.0,322.0
420.0,395.0,356.0
240.0,334.0,321.0
368.0,350.0,350.0
279.0,297.0,302.0
232.0,314.0,283.0
418.0,364.0,344.0
230.0,273.0,264.0
226.0,275.0,256.0
267.0,314.0,316.0
299.0,311.0,260.0
266.0,341.0,312.0
533.0,378.0,312.0
483.0,328.0,365.0
240.0,316.0,313.0
271.0,355.0,334.0
271.0,337.0,331.0
288.0,322.0,298.0
303.0,328.0,330.0
223.0,279.0,287.0
347.0,396.0,314.0
216.0,281.0,295.0
269.0,341.0,319.0
412.0,419.0,340.0
253.0,335.0,324.0
274.0,353.0,341.0
