human,ashuman,asmachine
0.19250425894378195,0.19436619718309858,0.21715076071922546
0.16034482758620688,0.18797953964194372,0.2235294117647059
0.13849765258215962,0.18235995232419547,0.13434579439252337
0.15329512893982808,0.19027181688125894,0.18658892128279883
0.16464471403812825,0.21122599704579026,0.1884272997032641
0.19955156950672645,0.1966824644549763,0.20584144645340752
0.16791044776119404,0.17837078651685392,0.1863013698630137
0.19389312977099238,0.17774936061381075,0.17857142857142858
0.16168898043254376,0.16455696202531644,0.19774718397997496
0.16041397153945666,0.1800262812089356,0.17688022284122562
0.21019108280254778,0.20254957507082152,0.22206303724928367
0.18467583497053044,0.21015514809590974,0.18461538461538463
0.139937106918239,0.20611702127659576,0.2002652519893899
0.12784398699891658,0.17721518987341772,0.16628440366972477
0.16808149405772496,0.19637462235649547,0.19552238805970149
0.18952234206471494,0.19714285714285715,0.21807747489239598
0.20588235294117646,0.21386430678466076,0.22904191616766467
0.16506717850287908,0.18307692307692308,0.2054794520547945
0.21042084168336672,0.21076233183856502,0.21311475409836064
0.1717049576783555,0.19011406844106463,0.21777221526908636
0.17236024844720496,0.18193224592220827,0.17936117936117937
0.20336391437308868,0.20596205962059622,0.19618528610354224
0.20026702269692923,0.20608575380359612,0.2239221140472879
0.191699604743083,0.19595645412130638,0.19129082426127528
0.12927191679049035,0.19840213049267644,0.21052631578947367
0.19678714859437751,0.19973190348525469,0.18181818181818182
0.222011385199241,0.23401162790697674,0.23309352517985613
0.19925512104283055,0.2026431718061674,0.19943019943019943
0.20625889046941678,0.19653179190751446,0.19047619047619047
0.15036674816625917,0.19556714471968709,0.16929698708751795
0.18685567010309279,0.20534458509142053,0.19165378670788252
0.2127329192546584,0.22625698324022347,0.23380281690140844
0.1704745166959578,0.1867816091954023,0.20625889046941678
0.17098445595854922,0.19553805774278216,0.1975806451612903
0.191027496382055,0.20698924731182797,0.19839142091152814
0.19102990033222592,0.2240117130307467,0.1915204678362573
0.16998191681735986,0.2306501547987616,0.22565687789799072
0.19536423841059603,0.19915848527349228,0.20903954802259886
0.1947565543071161,0.22038980509745126,0.20597014925373133
0.19574468085106383,0.218705035971223,0.24153166421207659
0.178359096313912,0.22604790419161677,0.21448863636363635
0.17061611374407584,0.2103861517976032,0.21082621082621084
0.11307420494699646,0.16404199475065617,0.15294117647058825
0.17857142857142858,0.2003454231433506,0.2328767123287671
0.20862470862470864,0.21997471554993678,0.24507042253521127
0.21044546850998463,0.22617354196301565,0.22829131652661064
0.18258426966292135,0.20694864048338368,0.18136439267886856
0.19098457888493475,0.19131614654002713,0.211781206171108
0.17439703153988867,0.2012779552715655,0.1885369532428356
0.16112531969309463,0.23848238482384823,0.21316165951359084
0.18715995647442873,0.20265379975874548,0.2141057934508816
0.2207001522070015,0.2282453637660485,0.2198581560283688
0.22698612862547288,0.24088541666666666,0.24934036939313983
0.17447495961227788,0.18626155878467635,0.18087855297157623
0.1702127659574468,0.21384615384615385,0.2127329192546584
0.19488188976377951,0.22451994091580502,0.20937042459736457
0.21468926553672316,0.21699544764795145,0.22390317700453857
0.17647058823529413,0.17899408284023668,0.19817073170731708
0.1811965811965812,0.1925207756232687,0.1958904109589041
0.18892900120336945,0.22961104140526975,0.22376738305941846
0.18547140649149924,0.223943661971831,0.20512820512820512
0.152753108348135,0.15727391874180865,0.17269076305220885
0.14285714285714285,0.18,0.18865248226950354
0.2131979695431472,0.2183734939759036,0.22734026745913818
0.14111498257839722,0.20059435364041606,0.1827485380116959
0.17863105175292154,0.19473684210526315,0.22703412073490814
0.14797687861271677,0.1653179190751445,0.18436406067677946
0.2150706436420722,0.1980319803198032,0.19614921780986763
0.18725868725868725,0.1750788643533123,0.18536585365853658
0.15165876777251186,0.1821917808219178,0.21231979030144169
0.17156105100463678,0.19350282485875706,0.17409470752089137
0.21614906832298136,0.21065675340768278,0.2047872340425532
0.19979188345473464,0.19282511210762332,0.19594594594594594
0.13916500994035785,0.16246498599439776,0.18794835007173602
0.14244186046511628,0.19121447028423771,0.19974226804123713
0.1782608695652174,0.17790697674418604,0.1997439180537772
0.152,0.2178932178932179,0.19533527696793002
0.16531165311653118,0.1945578231292517,0.18982118294360384
0.23595505617977527,0.23467862481315396,0.2106038291605302
0.16302186878727634,0.1965065502183406,0.20851688693098386
0.13216957605985039,0.16558018252933507,0.19515669515669515
0.17204301075268819,0.2071651090342679,0.2096273291925466
0.18637274549098196,0.18833333333333332,0.2079866888519135
0.1932367149758454,0.20863309352517986,0.2034139402560455
0.2011173184357542,0.2217391304347826,0.21450617283950618
0.10344827586206896,0.14193548387096774,0.12669683257918551
0.17684594348222424,0.22906155398587286,0.24069767441860465
0.19545454545454546,0.2185929648241206,0.2091346153846154
0.18882466281310212,0.21861152141802068,0.2253731343283582
0.17504332755632582,0.21191135734072022,0.20901639344262296
0.16970802919708028,0.1977077363896848,0.19799139167862267
0.19852941176470587,0.21937321937321938,0.24087591240875914
0.15359477124183007,0.18587896253602307,0.19428571428571428
0.20192307692307693,0.23672230652503792,0.2253731343283582
0.172008547008547,0.20395550061804696,0.20279720279720279
0.18452380952380953,0.21044546850998463,0.2009273570324575
0.17406143344709898,0.21023513139695713,0.22253129346314326
0.17802197802197803,0.18685121107266436,0.1867007672634271
0.18213058419243985,0.20057306590257878,0.19971469329529243
0.19047619047619047,0.20647773279352227,0.20907840440165062
