lemma,shannon
viel,0.6931471805599453
der,1.2069777321644195
sollen,0.6730116670092565
sein,0.8486855577264172
wir,0.6774944044487072
können,0.936888307539016
ein,1.1369165918330009
du,0.39267446722755217
jed,0.6365141682948128
haben,1.0114042647073516
wichtig,1.0397207708399179
alt,0.6365141682948128
halten,0.8486855577264172
sauber,0.6730116670092565
aufgeräumt,0.5004024235381879
regelmäßig,0.5623351446188083
brauchen,1.0397207708399179
neu,0.6365141682948128
dies,0.5623351446188083
einfach,0.6931471805599453
kein,0.6365141682948128
