lemma,shannon
ein,1.0397207708399179
unterschiedlich,0.6931471805599453
Sie|sie,0.5623351446188083
der,1.362544332827703
dies,0.9002560512685369
haben,0.6931471805599453
sein,1.0751393240053733
können,0.9433483923290391
ungesättigt,0.6931471805599453
alle,1.3862943611198906
verfügen,0.6931471805599453
ich,0.6931471805599453
pflanzlich,0.6931471805599453
ihr,0.6931471805599453
kurzkettig,0.6931471805599453
viel,0.5623351446188083
wertvoll,0.6365141682948128
gut,1.3862943611198906
mittelkettig,0.6931471805599453
kein,0.6931471805599453
