lemma,shannon
klinisch,0.6931471805599453
ein,1.3957204948034674
werden,0.8979457248567798
der,1.42164514916487
sein,1.15374194270109
stark,0.6931471805599453
haben,1.15374194270109
sie,0.5982695885852573
emotional,0.6365141682948128
dies,1.0114042647073516
deutlich,0.6365141682948128
deutsch,0.6931471805599453
medizinisch,1.0549201679861442
multidisziplinär,0.6931471805599453
sozial,1.0986122886681096
erhalten,0.6730116670092565
helfen,0.6931471805599453
ihr,1.3005920075345052
aktiv,1.0986122886681096
können,1.2554823251787537
stellen,0.6931471805599453
beruflich,0.6931471805599453
zeigen,1.0986122886681096
physisch,0.6931471805599453
psychisch,0.6931471805599453
erfolgreich,1.0986122886681096
bieten,0.6931471805599453
erfüllt,0.6931471805599453
ganzheitlich,0.6931471805599453
therapeutisch,1.0986122886681096
