lemma,shannon
der,1.7774066803885642
bieten,0.6365141682948128
ein,0.8979457248567798
umfassend,0.6931471805599453
aktuell,0.6365141682948128
sexuell,1.3592367006650063
digital,1.242453324894
dies,1.0579054247036734
verschieden,0.6365141682948128
werden,0.6890092384766586
sein,1.4708084763221112
zentral,0.6931471805599453
haben,0.6365141682948128
alle,0.6931471805599453
diskret,0.6931471805599453
sozial,0.6931471805599453
groß,0.6931471805599453
evaluiert,0.6931471805599453
interdisziplinär,0.6931471805599453
sollen,0.6365141682948128
zukünftig,0.6931471805599453
international,0.6365141682948128
geben,0.6931471805599453
Digital,0.6931471805599453
stehen,0.6931471805599453
gesellschaftlich,0.6931471805599453
