lemma,shannon
der,1.638911407936871
ein,1.6028895453821617
prostataspezifisch,0.6931471805599453
lokal,0.6615632381579821
welch,0.6931471805599453
klinisch,0.6931471805599453
kein,0.6365141682948128
groß,1.3321790402101223
fortgeschritten,0.6931471805599453
kommen,0.6931471805599453
haben,0.6365141682948128
ihr,0.6365141682948128
von,0.45056120886630463
erst,0.6365141682948128
zeigen,0.6931471805599453
radikal,0.6931471805599453
werden,0.9002560512685369
sollen,0.6365141682948128
zusätzlich,0.6365141682948128
konventionell,0.6365141682948128
