lemma,shannon
bakteriell,0.6931471805599453
ein,1.0113501092285824
der,1.5594008977355722
öffentlich,0.5004024235381879
antibiotikaresistent,0.6108643020548935
haben,0.6931471805599453
werden,0.9371558530657009
sein,0.9799711820833054
dies,1.314775737547273
resistent,0.7963116401738131
möglich,0.5004024235381879
können,1.135900959294373
spielen,0.5623351446188083
ergreifen,0.6365141682948128
wichtig,0.5623351446188083
zeigen,0.6931471805599453
solch,0.6931471805599453
effektiv,0.9502705392332347
entscheidend,0.6365141682948128
gesundheitlich,0.6931471805599453
ihr,0.6931471805599453
umfassend,0.6931471805599453
