lemma,shannon
ein,1.4934105992200843
der,1.6252791635948276
groß,0.6931471805599453
epidemiologisch,0.5623351446188083
klinisch,1.0549201679861442
sein,0.8532361505557784
sozial,0.6931471805599453
gut,0.8675632284814612
entstehen,0.6931471805599453
dies,1.2945451658448959
werden,1.3689223607402192
harmonisiert,0.6365141682948128
alle,0.6931471805599453
international,0.6365141682948128
deutsch,0.6730116670092565
wesentlich,0.6931471805599453
geben,0.6365141682948128
weit,0.5004024235381879
eigen,0.6365141682948128
medizinisch,0.6931471805599453
finden,0.6931471805599453
verschieden,1.0397207708399179
ausreichend,0.6931471805599453
positiv,0.6931471805599453
verbessert,0.6931471805599453
leicht,0.6931471805599453
semantisch,0.6931471805599453
