lemma,shannon
sein,1.8413903748459728
ein,1.1788054811891635
der,1.6753723934127398
infiziert,0.6931471805599453
basieren,0.6365141682948128
werden,1.0733942812811266
spezifisch,0.5623351446188083
chronisch,0.6365141682948128
dies,1.2711814802605796
haben,0.5004024235381879
zeigen,1.5047882836811908
führen,0.5623351446188083
können,0.5982695885852573
vielversprechend,0.5623351446188083
gut,0.6365141682948128
2,0.6365141682948128
effektiv,0.6365141682948128
genau,0.6365141682948128
weit,0.5004024235381879
untersuchen,1.0986122886681096
bekämpfen,0.6931471805599453
deutlich,1.0397207708399179
