lemma,shannon
der,1.5581630781202098
haben,0.6931471805599453
ein,1.2409675823557056
digital,0.6730116670092565
standardisiert,0.6931471805599453
selten,1.0505717513316428
groß,1.5607104090414063
konkret,0.6931471805599453
werden,0.5366645624845252
dies,1.0335620542068176
weit,1.329661348854758
verbessern,0.5004024235381879
sein,0.8239592165010823
ermöglichen,0.6730116670092565
können,0.6581099875431143
wichtig,1.5498260458782016
neu,1.0608569471580214
effizient,1.0986122886681096
sicher,0.6931471805599453
datenschutzrechtlich,0.6931471805599453
bieten,0.5623351446188083
verbessert,0.6931471805599453
geeignet,0.6931471805599453
untersuchen,0.6931471805599453
gut,0.6365141682948128
führen,0.6931471805599453
ihr,1.0549201679861442
wenn,0.6931471805599453
voll,0.6931471805599453
