lemma,shannon
sein,1.1185405956431655
ihr,1.2704417386050006
haben,0.34883209584303193
ein,1.335216161119642
visuell,0.5004024235381879
schaffen,1.0549201679861442
der,1.6546035131518466
experimentell,0.6931471805599453
verschieden,0.6931471805599453
persönlich,0.6931471805599453
werden,0.6837389058487535
wir,0.6365141682948128
er,0.6931471805599453
ander,0.6931471805599453
alle,0.6365141682948128
jung,0.6931471805599453
Ihr|ihr,0.5004024235381879
erhalten,0.6931471805599453
vielversprechend,0.6365141682948128
dies,0.6931471805599453
künstlerisch,0.6365141682948128
ich,1.242453324894
mein,0.9502705392332347
sagen,0.6931471805599453
technisch,0.6931471805599453
viel,0.6931471805599453
weiter,0.6931471805599453
nah,0.6931471805599453
geben,1.0986122886681096
zeugen,0.6931471805599453
erzählen,1.0986122886681096
