lemma,shannon
der,1.7233253521875789
ein,1.4226300262075473
effizient,0.5623351446188083
öffentlich,0.8979457248567797
werden,1.205697772011519
bauen,0.6931471805599453
haben,0.6730116670092565
täglich,0.6931471805599453
dies,1.0549201679861442
führen,0.6931471805599453
sein,1.0296530140645737
können,1.0986122886681096
verschieden,0.8675632284814612
stark,0.6931471805599453
konzentrieren,0.6931471805599453
städtisch,0.6931471805599453
viel,0.6931471805599453
ander,0.6931471805599453
sorgfältig,0.6931471805599453
einführen,0.6365141682948128
verdeutlichen,0.6931471805599453
geben,0.6931471805599453
zeigen,0.6931471805599453
