ashuman,asmachine,human
7456.641221374046,9506.20239390642,6150.0751879699255
9396.43062751871,11242.273402674591,7660.736747529201
10721.113561190738,12684.33988764045,6110.734463276836
8624.001857010213,8297.71225216065,7051.024267254964
7105.616020896822,8604.067321178121,7602.395209580838
10066.762530813476,9837.17409587889,4050.436423684831
8178.723404255319,8788.265071329959,6973.14449623521
8635.394456289978,6263.93233322694,7507.107320540156
10114.059405940594,9891.715727502102,8100.0
10885.230618253188,8929.865229110514,6348.62604540024
8271.435206688342,10575.234192037473,5588.127544097693
7289.318885448917,9540.167364016736,7387.611181702669
9063.602484472049,13396.13022113022,15748.86075949367
7633.594470046083,10096.891811117754,14150.786088613626
9332.508173750584,8628.091460569296,12262.806324110672
10584.600638977636,9919.565217391304,6045.291951604419
9384.962406015038,9400.10863661054,7365.308988764044
13151.123595505618,13731.382015691008,8128.938906752412
7379.28007023705,8297.66865079365,6462.316089226389
5937.181409295352,7683.120896098881,8934.082668600435
7792.201462225833,7556.757797458606,7625.752508361204
8128.536585365853,8122.020468801584,5583.529990167158
7174.09420289855,7264.570331253,6046.92843571881
9722.18963831867,9901.731399157698,11533.61280487805
10459.710743801652,12046.970509383378,5374.087329992842
10214.48481831757,9448.51157662624,4152.202517162471
12161.349262122278,12446.913580246914,10294.74959612278
11280.9265944645,7604.151100041511,7342.133492252682
9972.667971298108,9168.529904974846,6158.391123439667
7255.05525992632,7769.020021074816,4952.678571428572
8541.634241245136,9038.948995363216,5359.852024922118
10393.246354566383,9226.740947075208,8132.07843137255
12593.754337265787,8309.01287553648,5768.702814001373
7760.051813471503,8453.524550315995,5948.343734997599
7619.741837509491,8239.07117617365,7082.459157351677
9415.489749430524,9472.310305775763,9060.242179616547
7331.282669883393,7518.862400669175,8633.07560137457
12741.067146282974,10133.382280959377,5935.758012243427
9644.545454545456,9914.2091152815,6943.231750531539
9790.959409594096,9500.518378887842,10825.510204081633
9464.16344561016,7620.575221238939,5506.970207982013
9490.460976722958,10528.92927308448,9085.214521452146
9229.339305711086,9225.941422594142,11397.650513950071
8289.4449950446,9080.043859649124,10743.827160493827
8594.609053497941,7739.065335753176,18135.04273504273
9987.934560327198,9525.531914893616,8079.7197640118
8896.599616858239,9428.809523809525,5547.890208930766
12530.992268041236,8180.248047772163,9015.274841437633
8912.852112676055,9185.48123980424,6801.695713612813
8688.268156424581,10758.031368307193,10336.111111111111
10658.102189781022,13224.096385542169,10359.3984962406
8186.958368734069,8852.976465159207,5951.638359924516
9385.714285714286,12974.81662591687,11505.920205920209
9348.154008438818,7997.145575642246,7361.778846153847
6790.938053097345,8696.750109793587,6508.692528735633
7300.644286198711,9180.836630864897,7204.404617253949
9605.083976395825,9486.074354127284,11512.970297029704
10727.040816326533,11292.84380833852,6945.642958078191
8212.250815512867,8114.279048063463,11669.382391590012
8424.561403508773,10371.811298776936,8633.07560137457
7961.756097560976,9771.091445427728,9183.68263473054
9360.749279538904,10337.493445201888,11161.27388535032
6415.40293767368,7362.4060150375935,7125.018181818182
9416.712962962964,9682.015590200446,7480.373185901865
7858.453906572964,9204.617357845233,4930.412413229889
10815.587778353183,11115.2418172936,10076.735751295337
10026.225634967514,9806.725329981144,9127.308802308802
8448.349261511728,10084.106614017768,5018.81475341898
8612.329896907217,10033.996383363472,7566.161476990906
7810.4595879556255,9502.336696760489,7064.277522935779
7984.773269689738,9266.64726426077,7514.907573047109
9955.292598967297,8697.504159733777,14809.701492537317
7412.551346417162,7869.69696969697,6284.304461942257
9270.783956244302,8576.15239887112,7772.353545734841
11068.72160934458,10639.89033584647,8057.243460764587
10028.425241614554,11038.623751387348,9853.350083752091
11450.484913793103,9874.528757854036,9184.975194897235
8731.067961165048,11217.784810126584,6416.218236173392
8448.349261511728,8733.20500481232,8220.701454234388
9911.111111111111,10327.380448582311,9944.521604938273
8580.41379310345,8404.753597906672,6892.988741044012
10015.376044568246,10422.857142857143,7634.996717005909
8482.65625,6322.822631913541,8811.081322609474
