human,continue,create,explain
45.31815421301774,46.77871792326226,45.00946156602579,43.40761316872428
50.01000872189968,45.84614993253669,44.17003468053888,46.40087673753688
47.13311588399701,42.742699236049965,45.55241678681608,45.27858293075685
48.295818165628354,46.363804207516985,44.3795845199298,41.82512344426407
44.70405880843162,43.35801767700179,42.85616705834451,43.262099621429975
40.58572183357265,48.13347881559011,43.79596138464621,42.29718075501806
49.17280694977492,47.28167708234845,42.125878562155904,44.47952184989222
42.36725693629151,48.56763093001326,44.99819821488823,44.74713601237335
42.19894344251294,47.15288595309299,44.454034985634266,42.87602879212427
45.03231695403791,45.9215837804075,41.06282757526476,46.32715445465215
