ashuman,asmachine,human
60.21798365122616,61.834319526627226,61.37339055793991
63.622047244094496,65.82064297800339,63.34056399132321
65.14032496307239,66.71899529042386,61.53846153846154
63.10395314787701,63.22378716744914,61.42857142857143
56.82137834036568,59.583333333333336,64.18604651162791
63.05732484076433,66.66666666666666,45.8528951486698
58.88738127544097,59.375,58.48806366047745
59.13272010512484,56.7948717948718,61.78707224334601
63.48314606741573,62.099871959026885,65.08264462809917
63.05220883534136,60.74626865671642,62.21374045801527
62.15022091310751,65.08422664624808,64.49438202247191
56.36363636363636,62.22527472527473,63.73831775700934
63.24503311258278,66.05374823196605,71.16968698517299
61.203007518796994,64.21875,63.66822429906542
59.9195710455764,61.51645207439199,64.5422943221321
64.39873417721519,62.06896551724138,59.05923344947736
60.9254498714653,65.3061224489796,59.63541666666666
68.4053651266766,70.56213017751479,67.37288135593221
60.83086053412463,61.50375939849624,62.755102040816325
54.82093663911846,59.38748335552596,69.36758893280633
61.34453781512605,60.19021739130434,62.39669421487604
56.8904593639576,59.83112183353438,62.2920517560074
58.187134502923975,60.59190031152648,61.55378486055777
60.76294277929155,61.74496644295302,67.18480138169257
65.21739130434783,67.04384724186704,61.8510158013544
63.802816901408455,62.91793313069909,51.55615696887686
67.20516962843296,65.53846153846153,68.52207293666027
66.10687022900763,61.23032904148784,66.10169491525424
64.95016611295681,61.92660550458715,66.81614349775785
58.47222222222223,61.53846153846154,56.00578871201157
62.12361331220285,63.56877323420075,58.05946791862285
67.52293577981652,65.46762589928058,67.50524109014675
66.66666666666666,58.82352941176471,59.59302325581395
57.16395864106352,58.07799442896936,62.74509803921568
59.89304812834224,62.0583717357911,65.52511415525115
60.29055690072639,63.214837712519326,63.60294117647059
56.93333333333334,57.065948855989234,68.17204301075269
65.57610241820768,63.547486033519554,57.102672292545705
64.98422712933754,64.46776611694153,63.6178861788618
63.43402225755167,61.59122085048011,67.02819956616052
62.63237518910741,60.4075691411936,59.28030303030303
62.55144032921811,63.33789329685362,66.96750902527076
62.65432098765432,61.58357771260997,65.66666666666666
61.13602391629297,61.73677069199457,69.08665105386417
57.05368289637952,60.11644832605532,72.79151943462897
63.68876080691642,63.59375000000001,66.06786427145708
62.91970802919708,65.0326797385621,61.23128119800333
65.33333333333333,60.37195994277539,62.481089258698944
61.81318681318682,64.21875,60.4133545310016
61.71428571428571,64.73149492017417,67.3289183222958
64.55172413793103,68.77192982456141,69.16666666666667
59.89085948158254,61.77715091678421,54.4362292051756
62.39316239316239,67.39864864864865,69.85981308411215
61.820851688693104,61.56156156156156,62.05673758865248
57.40498034076016,62.150837988826815,62.839248434238
58.21831869510665,62.38390092879257,58.88754534461911
60.44678055190539,62.88492706645057,61.66365280289331
64.06480117820324,65.0381679389313,62.035541195476576
59.57446808510638,60.610465116279066,71.1217183770883
61.44200626959248,64.23135464231355,68.17204301075269
60.47904191616767,63.63636363636363,62.44541484716157
62.38390092879257,65.00732064421669,69.97635933806147
56.85997171145686,57.38396624472573,61.85770750988142
62.90097629009763,64.45131375579598,62.310606060606055
61.66902404526167,61.62018592297477,51.8
64.54802259887006,63.94101876675603,64.37956204379563
62.32980332829047,63.30128205128205,62.95369211514393
60.0,62.25895316804407,61.15992970123023
59.66057441253264,63.25581395348837,61.86540731995277
58.1151832460733,62.75964391691394,63.934426229508205
60.682492581602375,63.23296354992076,62.28070175438597
62.87581699346405,62.9570747217806,71.75398633257403
59.970238095238095,61.42384105960264,61.89624329159212
60.53691275167785,61.43884892086331,61.11111111111112
65.55555555555556,66.893039049236,66.58823529411765
63.7329286798179,63.53276353276354,65.33333333333333
66.14060258249641,63.57243319268636,69.09788867562379
61.09375,64.27480916030535,60.66252587991718
60.66024759284731,61.5606936416185,65.26315789473685
62.37762237762238,63.090676883780326,68.1214421252372
61.45092460881935,61.312849162011176,62.73504273504273
64.93108728943339,63.955119214586254,63.14814814814815
59.13705583756346,56.45569620253165,62.925851703406806
62.93375394321766,67.65217391304348,59.29951690821256
63.16546762589928,66.5137614678899,65.3250773993808
58.21529745042493,60.9129814550642,66.39344262295081
62.44274809160305,61.47672552166934,59.111617312072894
63.21428571428571,65.68483063328424,63.99026763990268
64.56456456456456,62.74193548387097,55.84415584415584
57.47724317295189,60.43956043956044,69.72860125260961
60.11004126547456,69.14191419141915,62.5169147496617
68.38709677419355,65.25679758308158,71.05263157894737
61.66419019316493,62.60504201680672,60.14492753623188
58.7601078167116,58.88594164456234,62.24489795918368
59.89010989010989,56.158940397351,56.09756097560976
63.4453781512605,58.31325301204819,58.90652557319223
64.35643564356435,58.1151832460733,67.12018140589569
59.651474530831095,63.59712230215827,62.055335968379445
63.593380614657214,65.8998646820027,55.10204081632652
64.60674157303372,66.05504587155964,69.46902654867256
