lemma,shannon
dies,1.4735023850806486
der,1.586361446358084
ein,1.1209503926735833
welch,0.6365141682948128
werden,0.6365141682948128
haben,0.6365141682948128
transparent,0.6931471805599453
führen,0.6931471805599453
verschieden,0.6931471805599453
öffentlich,0.5623351446188083
ihr,0.6931471805599453
sein,0.9556998911125343
entscheidend,0.6931471805599453
dialogbasiert,0.6931471805599453
alle,0.6931471805599453
sollen,0.6931471805599453
erreichen,0.6931471805599453
beteiligen,0.6931471805599453
