lemma,shannon
der,1.7519716950565138
sozial,1.1490596969706202
ziehen,0.6931471805599453
haben,0.6931471805599453
verschieden,0.6931471805599453
werden,1.0397207708399179
dies,1.414175464056979
sein,1.0789922078775833
spezifisch,0.6931471805599453
sollen,0.6931471805599453
zeigen,0.8675632284814612
ein,1.351783994289646
mimisch,0.6931471805599453
bleiben,0.6365141682948128
geschlechtsspezifisch,0.5623351446188083
emotional,0.6365141682948128
negativ,1.0986122886681096
können,0.7963116401738131
laut,0.6931471805599453
stark,0.6365141682948128
ihr,0.9502705392332347
fein,0.6931471805599453
nah,0.6931471805599453
geben,0.6931471805599453
fundiert,0.6931471805599453
unser,0.6931471805599453
modern,0.6931471805599453
wissenschaftlich,0.6931471805599453
