lemma,shannon
der,1.8345475133582632
ein,1.5292482930376914
zuschreiben,0.5623351446188083
werden,1.308605387253449
ander,0.6365141682948128
dies,1.3522093992338284
solch,0.410116318288409
halten,0.6931471805599453
jen,0.6931471805599453
parodistisch,0.6931471805599453
können,0.6931471805599453
datieren,0.6931471805599453
zeitgenössisch,0.6931471805599453
erst,0.6365141682948128
welch,0.6931471805599453
sein,1.0114042647073516
früh,1.0397207708399179
weit,1.0397207708399179
erwähnen,1.0986122886681096
ergänzen,0.6931471805599453
haben,0.6365141682948128
bekannt,0.6365141682948128
falsch,0.6365141682948128
historisch,0.6365141682948128
literarisch,0.6931471805599453
zahlreich,0.6931471805599453
bestimmt,0.6931471805599453
