lemma,shannon
der,1.8564635463873354
griechisch,0.6931471805599453
weit,1.0114042647073516
deutlich,0.6365141682948128
dies,1.3522093992338284
bleiben,0.6365141682948128
ein,1.3519703803861312
datieren,0.6931471805599453
homerisch,0.5623351446188083
verschieden,0.6931471805599453
wichtig,0.6365141682948128
früh,0.6931471805599453
werden,1.0549201679861442
welch,0.6931471805599453
befinden,0.6931471805599453
sein,1.5607104090414063
tief,0.6365141682948128
homersch,0.6931471805599453
erhalten,0.6931471805599453
können,1.3321790402101223
bedeutend,0.6931471805599453
zeitgenössisch,0.6931471805599453
kulturell,0.9502705392332347
literarisch,0.6931471805599453
kollektiv,0.6931471805599453
spät,1.0986122886681096
viel,0.6931471805599453
