human,ashuman,asmachine
0.01969057665260197,0.025356576862123614,0.028528528528528527
0.014028056112224449,0.021538461538461538,0.025236593059936908
0.022222222222222223,0.025787965616045846,0.029185867895545316
0.017793594306049824,0.029565217391304348,0.03350083752093802
0.020671834625323,0.0348993288590604,0.01567398119122257
0.025477707006369428,0.023510971786833857,0.02262443438914027
0.012598425196850394,0.028380634390651086,0.03140495867768595
0.02643171806167401,0.03492063492063492,0.0265210608424337
0.028727770177838577,0.04242424242424243,0.05105105105105105
0.042801556420233464,0.024549918166939442,0.019261637239165328
0.027181688125894134,0.02050473186119874,0.0328125
0.0286144578313253,0.024271844660194174,0.02618657937806874
0.01675977653631285,0.022653721682847898,0.02
0.02591283863368669,0.028831562974203338,0.029914529914529916
0.023066485753052916,0.028023598820058997,0.03333333333333333
0.01740294511378849,0.03739837398373984,0.03697749196141479
0.04779411764705882,0.04723127035830619,0.03541315345699832
0.03830911492734478,0.02902757619738752,0.02478134110787172
0.025134649910233394,0.026277372262773723,0.027941176470588237
0.02456140350877193,0.03486529318541997,0.026058631921824105
0.015483870967741935,0.030666666666666665,0.022123893805309734
0.02158273381294964,0.014010507880910683,0.014925373134328358
0.03275529865125241,0.02073365231259968,0.03559870550161812
0.021442495126705652,0.0377643504531722,0.03770739064856712
0.02962085308056872,0.029490616621983913,0.03994673768308921
0.03288201160541586,0.03076923076923077,0.030201342281879196
0.0128,0.027463651050080775,0.02258064516129032
0.027184466019417475,0.034071550255536626,0.023972602739726026
0.02040816326530612,0.029315960912052116,0.021922428330522766
0.01871657754010695,0.0335195530726257,0.01928374655647383
0.02154398563734291,0.028938906752411574,0.03365384615384615
0.008787346221441126,0.02337228714524207,0.023411371237458192
0.024125452352231604,0.03318903318903319,0.03064516129032258
0.015503875968992248,0.0377906976744186,0.04428571428571428
0.02287581699346405,0.02226027397260274,0.025510204081632654
0.01717791411042945,0.0449438202247191,0.043356643356643354
0.022966507177033493,0.01585014409221902,0.0226928895612708
0.015021459227467811,0.03741496598639456,0.017123287671232876
0.019498607242339833,0.030523255813953487,0.026101141924959218
0.018867924528301886,0.023178807947019868,0.027597402597402596
0.016853932584269662,0.04957264957264957,0.0347682119205298
0.019342359767891684,0.011884550084889643,0.018333333333333333
0.011472275334608031,0.029684601113172542,0.024208566108007448
0.03025936599423631,0.026033690658499236,0.020378457059679767
0.02376599634369287,0.02666666666666667,0.024793388429752067
0.02902757619738752,0.047619047619047616,0.025110782865583457
0.013050570962479609,0.030015797788309637,0.015517241379310345
0.027522935779816515,0.03889789303079417,0.03782894736842105
0.020030816640986132,0.020766773162939296,0.028526148969889066
0.025684931506849314,0.037606837606837605,0.01733102253032929
0.017013232514177693,0.05749128919860627,0.03502626970227671
0.008561643835616438,0.02,0.03236797274275979
0.02881844380403458,0.047619047619047616,0.030395136778115502
0.033816425120772944,0.03787878787878788,0.01951951951951952
0.02570694087403599,0.027070063694267517,0.02857142857142857
0.020512820512820513,0.024,0.027375201288244767
0.011180124223602485,0.022727272727272728,0.022727272727272728
0.03264604810996564,0.03322784810126582,0.019933554817275746
0.022332506203473945,0.026785714285714284,0.028119507908611598
0.021616541353383457,0.043137254901960784,0.01935483870967742
0.013490725126475547,0.020477815699658702,0.023931623931623933
0.021367521367521368,0.02599388379204893,0.0444104134762634
0.015779092702169626,0.031198686371100164,0.026272577996715927
0.02207792207792208,0.03318903318903319,0.024226110363391656
0.02819548872180451,0.029513888888888888,0.03951890034364261
0.027054108216432865,0.02254428341384863,0.019097222222222224
0.024883359253499222,0.05132192846034215,0.0330188679245283
0.030876494023904383,0.02743142144638404,0.04327666151468315
0.015317286652078774,0.015625,0.025510204081632654
0.027925531914893616,0.05124653739612189,0.03453689167974882
0.04711246200607903,0.03937007874015748,0.04
0.036303630363036306,0.020833333333333332,0.024518388791593695
0.016260162601626018,0.030844155844155844,0.0338409475465313
0.019193857965451054,0.03281519861830743,0.0338409475465313
0.016415868673050615,0.027737226277372264,0.023112480739599383
0.02502606882168926,0.0364963503649635,0.030837004405286344
0.03968253968253968,0.028662420382165606,0.036065573770491806
0.04078549848942598,0.021996615905245348,0.02021772939346812
0.02146690518783542,0.01676829268292683,0.019877675840978593
0.014084507042253521,0.02857142857142857,0.02262443438914027
0.02436738519212746,0.04309063893016345,0.026988636363636364
0.0256,0.021439509954058193,0.029827315541601257
0.00796812749003984,0.031201248049921998,0.043410852713178294
0.018975332068311195,0.03304347826086956,0.02304964539007092
0.03691813804173355,0.036923076923076927,0.03639240506329114
0.04014167650531287,0.04862023653088042,0.04223433242506812
0.005856515373352855,0.03571428571428571,0.018272425249169437
0.008960573476702509,0.025,0.0265210608424337
0.013293943870014771,0.02631578947368421,0.028963414634146343
0.014641288433382138,0.02865761689291101,0.01984732824427481
0.008862629246676515,0.027375201288244767,0.020618556701030927
0.03731343283582089,0.02617801047120419,0.025817555938037865
0.01834862385321101,0.027565084226646247,0.03303303303303303
0.02108433734939759,0.039936102236421724,0.03536977491961415
0.02452316076294278,0.039509536784741145,0.03481012658227848
0.023547880690737835,0.033816425120772944,0.019077901430842606
