ashuman,asmachine,human
218.32209164251503,222.26724397235603,142.96808510638297
218.2900649540636,243.68614331484747,195.3807519425553
226.67674187299264,214.48976386707625,146.38540145985402
236.70212765957447,241.9703779187853,152.02817119821344
216.3477737699967,226.07977637290853,132.22290360692597
240.2477134146341,218.9343750358944,156.94714297608397
310.1501240694789,257.91477249202995,205.40390893698185
222.96775468972837,206.81528235370453,106.3065458207452
197.65421563340783,269.94311246730604,106.31146425323938
184.70038663654404,184.9641254570832,123.0354977005025
208.7689816470969,210.65185301113797,122.10089410713826
273.0,270.42680891701315,204.0976056105563
182.22193056011275,207.011840891944,115.44414776287395
177.88015137846816,188.47443467173716,131.57425786998817
244.8708716555184,211.71697503506385,160.4310156968332
211.6742482850416,194.07987934269775,187.5700706619756
222.17470185289528,234.24128922256136,174.89293643127087
244.70246269525907,272.9920752295541,122.27877911716584
185.9917387918968,296.8001861892111,139.44805540756528
168.72762874952366,183.31050380045025,119.51618284951618
224.5655349763064,174.35083512170098,158.49666367629692
255.1878337838729,298.0,209.334
216.0628154112445,226.227278203347,161.6936936936937
274.5,274.7230861719464,181.867914345046
252.55910045624088,187.9056412766932,171.84630738522955
204.9471211624604,215.38915025997292,212.95029247731304
229.8800601267297,186.12994680160887,172.45870200550598
298.3116022038204,238.8938327814569,194.45449020760617
184.9200379712265,211.31317189375324,185.52497952497956
205.49133984429227,192.69073055999056,131.3439086294416
211.9262578029516,179.33333333333334,121.40588875015104
244.27976316937884,190.16011644832605,147.96883277414798
192.79589124675084,224.25516558534616,110.54596482167996
239.55781713305373,239.37231969871783,178.19807916451606
244.7304498831059,203.00564344203912,133.16293550778354
290.6200017616624,239.99942436623851,163.16030370243612
249.7947824729688,234.63850033377616,171.89778391737408
218.7488924728988,168.20506575258472,142.2658463522706
207.6477770464485,228.96635348823563,149.16737029821763
248.74977628635344,187.4525849718608,145.31256044648325
237.6443022295624,244.0271563808978,189.42078566163283
220.11909772769135,218.6613905276952,157.5611495128721
195.96474638761143,217.9203488197414,127.69304743715878
242.0390828187439,223.4245647969052,143.6706632198253
246.7396624472574,258.23621126760565,141.48168807339448
309.0,231.55925038748765,153.11572689814943
240.9489699867533,210.5387266461092,166.45412465187746
246.53637107753573,245.4262526010851,127.99655055623585
221.3382308632147,192.33333333333331,111.75114553144826
231.89278988860875,183.59220180316407,157.66675364293303
275.5,220.66390348915235,154.39436221665136
229.335332222344,181.85333333333327,112.0532041236534
222.31916170830223,222.939817601992,121.93212851405625
191.5301272938744,272.2938140036197,199.62755939740123
289.7260549946796,290.0,152.45371000680737
275.9059659033388,227.60601859698372,127.0211052679702
235.98435163989316,300.0,192.5886232282245
224.36516068933395,203.3534551986905,112.35299083095693
226.58049147014123,265.4291033114563,146.14048433561396
244.44653135358917,260.3866246305,134.613052889915
234.06096691809705,271.5,141.99870045484082
241.88977100493435,217.54314882560928,182.00024122139973
280.8240705948819,222.29817082690832,192.63215803950987
236.9029781702006,207.1215143715144,144.41671923020738
189.03305650545516,213.49625468164797,118.36656441717793
276.62626628075253,289.6613756739764,209.15798786960187
222.538675887752,193.1243858286512,131.14933286774976
223.59124087591243,194.76986434108528,61.071597344085696
147.64670938193194,229.03325127552267,114.33676512963623
204.77404770473052,255.64475048564827,120.08953863679514
237.5009536358912,232.42624687149495,128.89434664151736
279.4341174815006,243.26326967113567,195.0
239.75694805039183,268.2483749402354,151.66666666666666
218.4179437278225,268.74839439167795,120.99358974358977
201.85326399448016,179.1126396223001,113.07334058536114
234.93984984685252,216.03236109759325,141.87748576434515
210.66867305166923,251.39529537172945,123.93923977446808
220.95653498716925,252.80791510462709,226.10765984485903
272.0,203.68209467238492,115.87029058321713
261.9801016176949,252.9292177047652,143.63114356826264
218.75528155763365,211.99032960258904,123.42014641687
189.0609701062576,214.89602607533948,117.44728997289972
255.3098680594606,247.8891778208679,182.10265663390663
259.204411515449,229.74256525963887,135.54488699975332
247.5545662464048,253.05700278322115,176.4322538786972
240.7110200845666,221.96725065842207,121.35531426349786
248.79823787181988,250.2913385826772,135.80299747201155
259.53234265734267,192.53090635439867,163.18763957940786
335.4162103413784,215.36370631166452,85.52112676056338
187.301953125,220.58898305084747,133.74109666478236
213.9754395434917,245.503714625686,233.90161431158407
251.44539367522043,239.15495779359708,134.99926915653168
193.1083976665744,246.7218115321765,135.78299659093656
208.73788477043792,227.3694778056863,225.08416770963703
220.9466695257837,213.00576095785323,120.30528953769044
213.62875482432423,218.12843267474435,131.44099136999628
