,human,ashuman,asmachine
pos_prop_SCONJ,0.018543046357615896,,0.014102564102564103
pos_prop_NUM,0.04370860927152318,0.002600780234070221,
pos_prop_PUNCT,0.10463576158940398,0.10403120936280884,0.08717948717948718
pos_prop_PROPN,0.15894039735099338,0.6241872561768531,0.2064102564102564
pos_prop_NOUN,0.15894039735099338,0.13003901170351106,0.23076923076923078
pos_prop_AUX,0.038410596026490065,0.0013003901170351106,0.02564102564102564
pos_prop_VERB,0.09271523178807947,0.04031209362808843,0.10256410256410256
pos_prop_ADP,0.11655629139072848,0.022106631989596878,0.0782051282051282
pos_prop_DET,0.08344370860927153,0.005201560468140442,0.03717948717948718
pos_prop_CCONJ,0.022516556291390728,,0.019230769230769232
pos_prop_ADJ,0.05033112582781457,0.04161248374512354,0.09487179487179487
pos_prop_SPACE,0.02119205298013245,,0.017948717948717947
pos_prop_PRON,0.03708609271523179,0.0039011703511053317,0.029487179487179487
pos_prop_PART,0.025165562913907286,0.0013003901170351106,0.01282051282051282
pos_prop_ADV,0.025165562913907286,0.0039011703511053317,0.03333333333333333
pos_prop_SYM,0.0026490066225165563,0.0013003901170351106,0.001282051282051282
flesch_reading_ease,53.320786826347316,40.89284163883897,21.762341179267736
flesch_kincaid_grade,12.46014131736527,12.575301395667442,16.02884878744651
smog,14.554592549557764,14.51250956108029,17.353723509956247
gunning_fog,16.676023952095807,15.942614949910094,19.960076081787925
automated_readability_index,15.53640718562874,19.01713331620858,21.254674274845463
coleman_liau_index,12.562634730538921,20.617001455604072,21.635549215406567
lix,53.217005988023956,61.690598510146415,71.29819305753685
rix,7.08,8.382352941176471,11.2
passed_quality_check,True,False,True
n_stop_words,295.0,22.0,179.0
alpha_ratio,0.8317880794701987,0.8920676202860858,0.8846153846153846
mean_word_length,4.5602649006622515,5.863459037711314,6.021794871794872
doc_length,755.0,769.0,780.0
symbol_to_word_ratio_#,0.0,0.0,0.0
proportion_ellipsis,0.0,0.0,0.0
proportion_bullet_points,0.0,0.0,0.0
contains_lorem ipsum,0.0,0.0,0.0
duplicate_line_chr_fraction,0.0,0.0,0.0
duplicate_paragraph_chr_fraction,0.0,0.0,0.0
duplicate_ngram_chr_fraction_5,0.07198824681684624,0.0,0.0
duplicate_ngram_chr_fraction_6,0.050440744368266406,0.0,0.0
duplicate_ngram_chr_fraction_7,0.020078354554358472,0.0,0.0
duplicate_ngram_chr_fraction_8,0.020078354554358472,0.0,0.0
duplicate_ngram_chr_fraction_9,0.020078354554358472,0.0,0.0
duplicate_ngram_chr_fraction_10,0.020078354554358472,0.0,0.0
top_ngram_chr_fraction_2,0.015670910871694418,0.005780346820809248,0.006713912719134651
top_ngram_chr_fraction_3,0.02913809990205681,0.008670520231213872,0.0
top_ngram_chr_fraction_4,0.014691478942213516,0.0,0.0
oov_ratio,0.022516556291390728,0.26007802340702213,0.09102564102564102
first_order_coherence,0.799093579252561,0.7638865799614878,0.7871359173080017
second_order_coherence,0.8119337817896968,0.774631155654788,0.7432559547679765
entropy,19.50192469303886,8.039503501692659,13.136803494925307
perplexity,294834486.17603886,3101.0731304807427,507272.4398349272
per_word_perplexity,390509.2532132965,4.03260485108029,650.3492818396503
dependency_distance_mean,2.9203622916553713,3.2570583313017307,2.8013288239702154
dependency_distance_std,0.6225992303008252,1.1215540403680273,0.9087453921232244
prop_adjacent_dependency_relation_mean,0.4741003845135941,0.4200705211015207,0.4623081236354071
prop_adjacent_dependency_relation_std,0.06305922778584766,0.08233569891646915,0.10453737496518889
token_length_mean,5.0119760479041915,6.442503639010189,6.582025677603424
token_length_median,4.0,5.0,6.0
token_length_std,2.769028935373424,3.7879528051140405,3.7898681512937724
sentence_length_mean,26.72,20.205882352941178,23.366666666666667
sentence_length_median,24.0,18.5,18.5
sentence_length_std,11.587993786674206,9.228406948639,13.27022565327692
syllables_per_token_mean,1.4940119760479043,1.7190684133915575,1.9072753209700428
syllables_per_token_median,1.0,1.0,2.0
syllables_per_token_std,0.8503046723291117,1.0453892694002793,1.1223147670434968
n_tokens,668,687,701
n_unique_tokens,337,411,503
proportion_unique_tokens,0.5044910179640718,0.5982532751091703,0.717546362339515
n_characters,3411,4509,4696
n_sentences,25,34,30
connectives,26,1,12
connectives_cap,6,0,5
pos_prop_INTJ,,0.007802340702210663,0.0038461538461538464
pos_prop_X,,0.010403120936280884,0.005128205128205128
