human,ashuman,asmachine
0.005625879043600563,0.004754358161648178,0.0045045045045045045
0.008016032064128256,0.0015384615384615385,0.0031545741324921135
0.0021164021164021165,,
0.03914590747330961,0.01391304347826087,0.023450586264656615
0.03617571059431524,0.0026845637583892616,
0.012738853503184714,,
0.025196850393700787,,0.001652892561983471
0.010279001468428781,,
0.02051983584131327,0.0015151515151515152,0.0075075075075075074
0.007782101167315175,0.01309328968903437,0.014446227929373997
0.010014306151645207,0.0015772870662460567,
0.012048192771084338,0.0016181229773462784,
0.0148975791433892,,
0.024734982332155476,,
0.016282225237449117,0.0014749262536873156,0.0014492753623188406
0.01740294511378849,0.004878048780487805,0.011254019292604502
0.001838235294117647,0.0016286644951140066,
0.007926023778071334,,
0.012567324955116697,0.0072992700729927005,
0.0035087719298245615,,
0.016774193548387096,,
0.00539568345323741,0.012259194395796848,0.004975124378109453
0.019267822736030827,,
0.01949317738791423,0.01661631419939577,0.0030165912518853697
0.035545023696682464,,0.0013315579227696406
0.0019342359767891683,0.0017094017094017094,0.0016778523489932886
0.024,,
0.02330097087378641,,
0.013605442176870748,0.004885993485342019,0.0016863406408094434
0.012032085561497326,0.004189944134078212,0.0013774104683195593
0.0017953321364452424,,
0.026362038664323375,0.008347245409015025,0.008361204013377926
0.016887816646562123,0.002886002886002886,0.00967741935483871
0.015503875968992248,0.0014534883720930232,0.007142857142857143
0.00980392156862745,,0.00510204081632653
0.024539877300613498,0.0056179775280898875,0.0013986013986013986
0.021052631578947368,0.004322766570605188,
0.01072961373390558,0.0017006802721088435,0.008561643835616438
0.04456824512534819,0.00436046511627907,0.0016313213703099511
0.00725689404934688,,
0.0018726591760299626,,
0.005802707930367505,0.008488964346349746,
0.02676864244741874,0.014842300556586271,0.00186219739292365
0.004322766570605188,,
0.005484460694698354,0.0033333333333333335,0.001652892561983471
0.00725689404934688,0.002976190476190476,0.0029542097488921715
0.01468189233278956,,0.0017241379310344827
0.0015290519877675841,0.008103727714748784,0.009868421052631578
0.01078582434514638,0.003194888178913738,
0.02054794520547945,0.006837606837606838,
,,0.0017513134851138354
0.0017123287671232876,0.0033333333333333335,
0.001440922190201729,,0.007598784194528876
0.00644122383252818,,
0.02905982905982906,0.0096,0.004830917874396135
0.011180124223602485,0.0015151515151515152,0.005681818181818182
0.015463917525773196,0.012658227848101266,0.0049833887043189366
0.01488833746898263,0.007142857142857143,0.01054481546572935
0.0018796992481203006,,
0.01517706576728499,0.006825938566552901,0.005128205128205128
0.009971509971509971,0.0045871559633027525,
0.009861932938856016,0.0049261083743842365,0.0016420361247947454
0.0025974025974025974,,
,,0.001718213058419244
0.009018036072144289,0.001610305958132045,
0.012441679626749611,,0.0015723270440251573
0.0049800796812749,,0.0015455950540958269
0.0087527352297593,0.001736111111111111,0.0017006802721088435
,0.0015748031496062992,
0.0033003300330033004,0.003472222222222222,0.0035026269702276708
0.004878048780487805,,0.005076142131979695
0.007677543186180422,0.0017271157167530224,0.001692047377326565
0.016415868673050615,,
0.014598540145985401,,0.0014684287812041115
0.005952380952380952,,
0.028700906344410877,0.00676818950930626,0.004665629860031105
,,0.0015290519877675841
0.011267605633802818,0.012030075187969926,0.0015082956259426848
0.01874414245548266,0.0029717682020802376,0.0014204545454545455
0.0048,0.0015313935681470138,
0.00597609561752988,0.0015600624024961,
0.026565464895635674,0.006956521739130435,0.0035460992907801418
0.02247191011235955,0.009230769230769232,
,0.001314060446780552,0.0013623978201634877
0.043923865300146414,0.003246753246753247,
0.005376344086021506,0.0046875,0.0015600624024961
0.023633677991137372,,0.004573170731707317
0.0029282576866764276,0.0015082956259426848,0.0015267175572519084
0.0029542097488921715,,0.011782032400589101
0.0018656716417910447,0.0017452006980802793,
0.047182175622542594,,
0.022590361445783132,0.001597444089456869,
0.009082652134423252,,0.0015822784810126582
0.009419152276295133,0.008051529790660225,0.009538950715421303
