lemma,shannon
der,1.5632292217832495
werden,0.8953326659680909
sein,0.9371558530657009
vergangen,0.6931471805599453
dies,1.3321790402101223
ein,1.1988493129136213
neu,1.0986122886681096
gegenwärtig,1.0986122886681096
zahlreich,0.6931471805599453
–wissenschaftler,0.6931471805599453
sie,0.6931471805599453
wissenschaftlich,0.6931471805599453
diskutieren,0.6931471805599453
fördern,0.6931471805599453
unterschiedlich,0.6931471805599453
finden,0.6931471805599453
dienen,0.6931471805599453
besonder,0.6365141682948128
einzeln,0.6931471805599453
ihr,1.0397207708399179
Interdisziplinär,0.6931471805599453
