lemma,shannon
ein,1.2244913547855747
der,1.6782766129175073
deutsch,0.6330395116644678
antik,0.6365141682948128
haben,0.7963116401738131
herausragend,0.6931471805599453
sein,1.6744089372507132
welch,0.5004024235381879
besonder,0.6365141682948128
dies,0.926155713095467
verständlich,0.6931471805599453
2,0.6931471805599453
versuchen,0.6931471805599453
breit,1.0397207708399179
werden,1.1324163280102886
methodisch,0.6931471805599453
lateinisch,0.5623351446188083
pädagogisch,0.6931471805599453
zeitgenössisch,0.6365141682948128
vergleichend,0.6365141682948128
weit,0.5623351446188083
sprachlich,0.5623351446188083
liefern,0.6365141682948128
zeigen,0.6931471805599453
wichtig,0.6931471805599453
leisten,0.6931471805599453
können,0.6931471805599453
bedeutend,0.6931471805599453
kulturell,0.6931471805599453
gut,0.6931471805599453
liegen,0.6931471805599453
alle,0.6931471805599453
