lemma,shannon
sein,1.3760552852604169
ein,1.2648667490341143
der,1.6775885029918889
literarisch,0.5004024235381879
ihr,0.6365141682948128
gehen,0.6931471805599453
haben,0.6931471805599453
dies,1.3516811946858949
herstellen,1.0397207708399179
wichtig,0.6931471805599453
besonder,0.6931471805599453
dramatisch,0.6931471805599453
werden,0.9556998911125343
ander,0.5623351446188083
ermöglichen,0.6931471805599453
verdeutlichen,0.5004024235381879
zeigen,0.6730116670092565
eigen,0.6931471805599453
zeitgenössisch,0.6931471805599453
