lemma,shannon
der,1.7521319544438292
werden,0.8675632284814612
ein,1.4300961347453092
dies,1.4791328074296435
betrachten,0.6365141682948128
sein,0.7356219397587946
wahrnehmen,0.6931471805599453
poetisch,1.0114042647073516
eröffnen,0.6931471805599453
solch,0.6365141682948128
können,0.6108643020548935
zeitlich,0.5982695885852573
gemeinsam,1.0397207708399179
genau,0.6931471805599453
literarisch,1.310783678099714
spontan,0.6931471805599453
gezielt,1.0986122886681096
herstellen,0.6931471805599453
sie,0.5623351446188083
ermöglichen,0.6365141682948128
dramatisch,1.0397207708399179
untersuchen,0.6931471805599453
bestimmt,0.6931471805599453
aktiv,0.6931471805599453
vertiefen,0.6931471805599453
