human,ashuman,asmachine
587.0,710.0,723.0
580.0,782.0,765.0
852.0,839.0,856.0
698.0,699.0,686.0
577.0,677.0,674.0
892.0,844.0,719.0
536.0,712.0,730.0
655.0,782.0,784.0
971.0,869.0,799.0
773.0,761.0,718.0
628.0,706.0,698.0
509.0,709.0,715.0
636.0,752.0,754.0
923.0,869.0,872.0
589.0,662.0,670.0
649.0,700.0,697.0
578.0,678.0,668.0
521.0,650.0,657.0
499.0,669.0,671.0
827.0,789.0,799.0
644.0,797.0,814.0
654.0,738.0,734.0
749.0,723.0,719.0
506.0,643.0,643.0
673.0,751.0,741.0
747.0,746.0,748.0
527.0,688.0,695.0
537.0,681.0,702.0
703.0,692.0,693.0
818.0,767.0,697.0
776.0,711.0,647.0
644.0,716.0,710.0
569.0,696.0,703.0
772.0,762.0,744.0
691.0,744.0,746.0
602.0,683.0,684.0
553.0,646.0,647.0
604.0,713.0,708.0
534.0,667.0,670.0
705.0,695.0,679.0
841.0,668.0,704.0
844.0,751.0,702.0
566.0,762.0,765.0
560.0,579.0,584.0
858.0,791.0,710.0
651.0,703.0,714.0
712.0,662.0,601.0
843.0,737.0,713.0
539.0,626.0,663.0
782.0,738.0,699.0
919.0,829.0,794.0
657.0,701.0,705.0
793.0,768.0,758.0
619.0,757.0,774.0
517.0,650.0,644.0
508.0,677.0,683.0
531.0,659.0,661.0
612.0,676.0,656.0
585.0,722.0,730.0
831.0,797.0,791.0
647.0,710.0,702.0
563.0,763.0,747.0
693.0,700.0,705.0
591.0,664.0,673.0
574.0,673.0,684.0
599.0,760.0,762.0
865.0,865.0,857.0
637.0,813.0,831.0
518.0,634.0,615.0
844.0,730.0,763.0
647.0,708.0,718.0
805.0,807.0,752.0
961.0,892.0,592.0
503.0,714.0,697.0
688.0,774.0,776.0
920.0,860.0,781.0
500.0,693.0,686.0
738.0,735.0,727.0
623.0,669.0,679.0
503.0,687.0,681.0
802.0,767.0,702.0
558.0,642.0,644.0
499.0,600.0,601.0
621.0,695.0,703.0
716.0,690.0,648.0
493.0,620.0,663.0
1097.0,991.0,860.0
1100.0,796.0,832.0
519.0,677.0,670.0
577.0,722.0,732.0
548.0,698.0,697.0
680.0,702.0,685.0
612.0,694.0,700.0
520.0,659.0,670.0
936.0,809.0,715.0
504.0,651.0,647.0
586.0,723.0,719.0
910.0,867.0,782.0
582.0,698.0,701.0
651.0,741.0,727.0
