human,ashuman,asmachine
3876,3482,3684
4036,3258,3361
3948,3755,4675
3979,3344,4577
4155,3243,2897
2541,2948,3349
3463,4500,4158
3564,4495,4389
4699,3602,5143
3541,3338,3886
3787,3266,3370
3770,3353,4272
3312,3203,4272
2861,3568,3691
2890,2831,2880
3618,4267,3070
3900,4498,2908
2123,3029,3032
3155,3243,3811
4158,3428,3074
3560,3494,4152
3129,3288,2950
2901,3114,2995
3340,3936,3056
2540,3278,3348
2936,3186,2973
2950,3352,2972
3944,3002,4511
3178,3286,3285
4378,4598,4847
2382,3177,3680
2676,3276,3018
3723,3079,3333
2531,3107,3146
2676,3194,3007
2933,3022,2955
4764,4601,4211
3545,3183,4742
3070,3176,3197
3545,3071,3132
2763,3308,2966
2756,3846,4093
3852,3335,3207
3481,3317,4393
2573,2899,2993
3249,3104,4224
3035,3541,3257
2900,3069,3322
3024,3503,3139
3747,4647,3354
2704,3420,3383
4593,3104,4999
3312,3303,3042
2470,3027,3040
3787,2912,4465
3418,3295,4324
3270,3440,3628
4340,3522,4332
2707,3208,2799
2651,3121,2977
2709,3218,2972
3941,3241,4377
2890,3128,3281
2540,3550,3636
2770,3035,3211
3574,3211,2952
2261,3293,3095
3511,3310,3075
3704,3128,3122
3212,3039,2918
3202,3753,3223
2290,2995,3611
3585,3243,4115
2666,3876,3469
2676,3087,3872
2301,2863,2909
2862,3557,3352
2268,2861,3215
2264,3108,3087
3325,4632,3297
3180,3587,2971
2997,2879,3228
4292,3457,3153
4716,5193,4729
4777,3296,4621
2919,3129,3453
2696,2883,2999
3411,4509,4696
2517,3438,3627
2881,3442,3261
2634,4063,3195
3406,3089,3155
3839,3576,3121
3195,2938,3103
2698,3179,3248
2975,3420,3326
3955,3060,3271
3075,3951,2961
2808,3174,3104
2783,3409,3106
