Completion time in Tokens per second:
35.969406769266755
31.641258338217025
35.277283472444566
38.46945503298801
37.329275856308236
37.11613103579504
30.84279640682832
36.889901660490544
39.815093848669036
34.97330989047056
35.14008883681586
36.802329852262865
38.53910896035152
39.16744756765271
32.34243803766621
38.94332990658625
37.96341269793122
37.834249457755675
38.1202287857935
28.081043903445774
35.59666200202903
36.948107845062204
32.54333600992447
36.534144081156704
36.83829117154432
37.410720535356106
37.47732022666836
39.707765710332055
36.67835757380371
35.6040368391744
38.49553039395306
37.80335664389213
37.14000873157605
36.50548382271363
36.48575312329215
36.307216808001264
32.06538386142742
37.77283998501764
38.91771951489123
38.212122759015024
36.79068456923553
21.406242828514465
39.59591053436032
37.88449861969862
37.91541838090842
32.27298923444194
37.15416074607179
37.66884797795925
37.411699125371484
37.68119311417292
35.96682487162423
35.25749962274359
37.3844426056131
35.13030194933631
33.26318687323886
35.49223533517879
28.869838003564453
39.07185776221805
34.51488220410238
39.190879373455076
36.16694038841794
36.04207360862131
33.02904168852702
37.3237836831383
36.36377708751848
39.37856085949049
36.24190184801992
38.098983862442395
37.03543798280267
37.51297720164271
34.03671024566889
36.04382350400179
37.910884768794354
36.91074251309973
39.38623043968522
35.13957339568362
36.200187406056706
34.07438708041115
36.43228470092922
38.62228325641168
36.65246447350219
39.72817979384868
37.95525738937408
39.464423412820615
32.4777796517699
37.629147563744226
36.098217329244854
32.97118202846111
35.82287094502945
34.05324413906279
34.09835917805483
38.67899271291306
39.56255544118134
31.484486745959334
34.254243591808525
37.82100172866115
38.43471129014524
39.16711988289328
32.552415406417296
39.28697909698314
