lemma,shannon
der,1.6746819869493872
wissenschaftlich,0.6365141682948128
stehen,0.6931471805599453
aktuell,0.6931471805599453
politisch,1.0397207708399179
dies,1.3862943611198906
können,0.6931471805599453
neu,1.2945451658448959
zeitgenössisch,0.6931471805599453
ein,1.5209499752076923
wir,0.5799151714181009
tief,0.6931471805599453
literarisch,0.9502705392332347
gegenwärtig,1.0549201679861442
sein,1.0549201679861442
unser,1.2730283365896258
interdisziplinär,0.6931471805599453
konkret,0.6931471805599453
