lemma,shannon
werden,1.0900596587107838
sollen,0.6931471805599453
der,1.7803913471713044
alle,0.6730116670092565
sein,1.8462202193216335
ein,1.4898487964741864
haben,1.4648163848908131
klar,1.0986122886681096
können,0.6730116670092565
betonen,1.0986122886681096
machen,0.6931471805599453
dies,1.2554823251787537
geben,0.6931471805599453
sorgen,0.6931471805599453
ihr,1.0986122886681096
zeigen,0.6931471805599453
kein,0.6365141682948128
vorsätzlich,0.6931471805599453
dürfen,0.6931471805599453
tolerieren,0.6931471805599453
einige,0.6931471805599453
unser,1.0986122886681096
wir,0.6931471805599453
