system,file,TTR,Yules,MTLD
create,10.txt,73.32,19746.14,412.93
create,100.txt,72.56,16992.98,335.05
create,11.txt,69.92,17041.47,348.55
create,12.txt,72.22,24339.7,540.25
create,13.txt,73.56,20652.1,370.84
create,14.txt,71.33,18743.85,326.25
create,15.txt,76.63,30173.52,546.0
create,16.txt,81.09,35535.11,636.34
create,17.txt,78.68,38611.61,693.02
create,18.txt,76.15,23868.22,478.32
create,19.txt,71.63,23255.44,392.87
create,2.txt,72.53,20002.77,397.55
create,20.txt,66.67,15684.14,435.58
create,21.txt,69.37,13037.14,280.65
create,22.txt,73.0,19002.06,356.43
create,23.txt,71.09,23622.05,512.1
create,24.txt,69.43,17690.89,447.19
create,25.txt,63.14,12543.75,300.31
create,26.txt,75.42,21014.82,406.13
create,27.txt,71.92,23795.88,496.1
create,28.txt,75.92,26355.86,553.1
create,29.txt,70.24,16148.97,267.14
create,3.txt,70.22,19968.51,435.18
create,30.txt,72.81,23117.44,474.48
create,31.txt,75.64,23678.12,466.93
create,32.txt,69.8,19383.51,408.16
create,33.txt,71.43,19892.62,365.38
create,34.txt,67.0,15231.15,345.36
create,35.txt,65.06,13474.41,366.09
create,36.txt,72.04,25482.38,511.21
create,37.txt,69.55,18737.18,503.03
create,38.txt,69.89,22097.51,431.38
create,39.txt,72.6,19723.22,365.07
create,4.txt,75.38,25893.88,469.19
create,40.txt,65.31,15531.57,331.19
create,41.txt,75.0,23250.98,438.32
create,42.txt,69.73,19603.31,496.88
create,43.txt,65.93,14134.76,304.32
create,44.txt,70.01,19766.57,494.78
create,45.txt,67.23,13415.68,270.04
create,46.txt,74.81,27927.27,698.16
create,47.txt,63.95,11797.06,273.14
create,48.txt,69.56,20066.21,457.33
create,49.txt,79.37,31274.27,604.83
create,5.txt,78.48,29141.53,639.16
create,50.txt,62.67,12941.22,354.57
create,51.txt,69.79,19756.17,521.8
create,52.txt,72.08,15177.09,295.55
create,53.txt,77.55,34322.58,707.87
create,54.txt,65.77,15759.52,412.08
create,55.txt,81.46,36137.5,653.54
create,56.txt,72.68,18685.56,339.14
create,57.txt,67.73,15490.8,440.25
create,58.txt,67.76,16615.61,356.37
create,59.txt,78.88,32533.05,639.16
create,6.txt,69.88,17278.63,416.83
create,60.txt,79.8,32501.28,562.59
create,61.txt,69.71,17881.11,403.01
create,62.txt,74.78,25225.1,432.39
create,63.txt,70.36,17332.91,362.84
create,64.txt,73.65,23157.87,516.39
create,65.txt,74.95,21512.86,542.0
create,66.txt,72.02,16310.22,354.9
create,67.txt,68.71,13461.62,242.34
create,68.txt,75.46,26247.77,535.0
create,69.txt,74.9,22109.7,379.59
create,7.txt,68.05,12881.49,279.35
create,70.txt,70.26,23225.81,519.12
create,71.txt,69.83,21336.41,459.23
create,72.txt,77.02,27768.73,629.67
create,73.txt,74.69,23759.27,476.31
create,74.txt,71.43,15843.52,336.36
create,75.txt,78.37,37895.56,729.17
create,76.txt,64.57,14510.23,321.81
create,77.txt,69.42,22073.05,430.03
create,78.txt,64.78,15257.62,319.42
create,79.txt,68.54,18981.01,452.81
create,8.txt,69.89,18607.27,453.53
create,80.txt,69.64,13771.88,221.36
create,81.txt,71.83,20369.04,468.45
create,82.txt,65.67,15210.79,433.5
create,83.txt,73.02,19717.22,390.83
create,84.txt,71.21,16804.83,347.93
create,85.txt,77.39,27293.65,573.65
create,86.txt,73.9,23973.01,475.45
create,87.txt,80.29,35585.82,720.51
create,88.txt,74.31,31546.71,642.78
create,89.txt,74.07,19972.34,397.51
create,9.txt,68.51,20180.12,430.64
create,90.txt,67.03,15248.67,374.42
create,91.txt,72.95,17136.57,366.79
create,92.txt,70.13,21515.66,350.31
create,93.txt,72.47,16360.02,402.02
create,94.txt,75.09,21348.25,473.31
create,95.txt,74.68,20634.13,489.82
create,96.txt,66.75,15041.74,316.62
create,97.txt,70.98,21360.95,444.7
create,98.txt,72.71,21393.97,463.77
create,99.txt,70.31,15253.57,295.61
explain,1.txt,59.44,9638.96,300.62
explain,10.txt,66.35,16627.78,421.0
explain,100.txt,66.79,16544.48,362.79
explain,11.txt,62.2,10767.61,301.49
explain,12.txt,63.02,12820.39,318.19
explain,13.txt,73.69,17833.05,348.0
explain,14.txt,65.8,12565.83,375.29
explain,15.txt,75.14,22350.77,483.97
explain,16.txt,64.63,13262.58,301.11
explain,17.txt,67.63,18275.06,458.1
explain,18.txt,66.05,16385.84,334.3
explain,19.txt,77.76,27719.38,542.88
explain,2.txt,65.73,15576.95,375.32
explain,20.txt,76.45,25644.93,508.55
explain,21.txt,61.47,11499.38,308.19
explain,22.txt,58.55,8892.92,288.67
explain,23.txt,63.54,13729.94,371.71
explain,24.txt,75.68,23372.18,411.04
explain,25.txt,51.85,6433.26,268.35
explain,26.txt,61.12,11027.97,294.12
explain,27.txt,74.31,20316.97,317.85
explain,28.txt,60.71,9686.48,254.33
explain,29.txt,70.78,15632.89,377.23
explain,3.txt,65.03,13367.51,335.13
explain,30.txt,64.53,13932.38,302.01
explain,31.txt,62.12,11273.26,306.61
explain,32.txt,66.88,14396.63,303.94
explain,33.txt,63.55,14895.09,301.84
explain,34.txt,58.01,9988.32,293.07
explain,35.txt,69.01,16125.67,408.28
explain,36.txt,66.8,15796.16,413.81
explain,37.txt,73.65,23817.3,398.42
explain,38.txt,73.26,21115.12,366.37
explain,39.txt,70.48,20317.39,371.52
explain,4.txt,72.53,20502.27,391.45
explain,40.txt,75.29,21719.67,290.51
explain,41.txt,62.72,12097.42,312.17
explain,42.txt,66.2,15847.67,394.64
explain,43.txt,63.4,10244.99,282.87
explain,44.txt,76.36,24915.25,522.94
explain,45.txt,70.92,15281.71,317.38
explain,46.txt,73.97,19223.56,397.35
explain,47.txt,72.57,17768.71,288.67
explain,48.txt,72.13,18549.35,316.61
explain,49.txt,63.67,12758.9,348.71
explain,5.txt,65.66,15381.11,406.06
explain,50.txt,70.57,15114.65,323.65
explain,51.txt,63.84,13366.09,400.3
explain,52.txt,73.01,18432.33,348.65
explain,53.txt,71.4,14768.84,331.45
explain,54.txt,73.0,23605.35,451.05
explain,55.txt,70.33,14161.77,309.13
explain,56.txt,74.1,20681.56,390.9
explain,57.txt,75.95,23226.39,466.03
explain,58.txt,68.26,18475.55,417.61
explain,59.txt,74.01,23003.78,487.55
explain,6.txt,73.47,20225.76,305.47
explain,60.txt,73.51,18710.33,386.43
explain,61.txt,64.04,11796.12,322.24
explain,62.txt,72.3,18325.3,352.06
explain,63.txt,58.48,8126.03,204.77
explain,64.txt,78.54,31370.09,593.77
explain,65.txt,76.38,22317.19,406.0
explain,66.txt,66.71,15295.91,387.35
explain,67.txt,71.16,18140.7,292.97
explain,68.txt,71.35,21029.69,467.37
explain,69.txt,65.44,15394.74,400.39
explain,7.txt,60.3,9600.38,280.9
explain,70.txt,69.0,17262.82,346.15
explain,71.txt,62.8,10840.72,281.5
explain,72.txt,61.72,11256.31,270.05
explain,73.txt,72.57,19994.63,367.64
explain,74.txt,58.61,9169.96,320.14
explain,75.txt,73.99,20453.13,387.26
explain,76.txt,70.14,13903.11,281.81
explain,77.txt,65.58,14929.06,343.75
explain,78.txt,60.35,10721.08,325.62
explain,79.txt,66.0,15038.47,375.39
explain,8.txt,74.63,23161.29,603.3
explain,80.txt,65.63,14473.49,390.38
explain,81.txt,69.53,22102.62,397.57
explain,82.txt,74.27,22200.32,440.83
explain,83.txt,61.69,11881.6,347.86
explain,84.txt,65.79,14076.58,394.81
explain,85.txt,68.08,16440.3,386.23
explain,86.txt,71.92,19868.75,352.76
explain,87.txt,60.59,11739.54,365.97
explain,88.txt,72.39,20408.39,345.24
explain,89.txt,66.73,13883.33,271.36
explain,9.txt,64.75,14334.32,351.87
explain,90.txt,62.09,11138.73,262.11
explain,91.txt,70.13,16833.64,357.25
explain,92.txt,75.58,24002.14,509.89
explain,93.txt,72.32,20812.2,412.72
explain,94.txt,75.32,21690.81,478.07
explain,95.txt,65.41,14518.79,344.64
explain,96.txt,69.31,17210.94,351.32
explain,97.txt,63.43,13617.57,326.46
explain,98.txt,62.18,10562.42,227.39
explain,99.txt,75.39,17652.11,500.0
human,1.txt,58.28,3401.08,108.11
human,10.txt,62.34,4476.01,81.07
human,100.txt,54.7,3859.66,115.05
human,11.txt,50.43,2973.96,105.14
human,12.txt,60.05,4394.48,56.83
human,13.txt,66.9,5792.13,120.94
human,14.txt,55.4,3153.15,61.43
human,15.txt,60.39,3999.57,100.0
human,16.txt,47.45,1778.93,58.26
human,17.txt,50.19,2248.96,65.46
human,18.txt,57.45,3431.08,71.63
human,19.txt,59.18,2789.77,60.09
human,2.txt,64.79,4459.95,101.95
human,20.txt,52.51,2130.63,68.28
human,21.txt,62.95,7357.12,117.24
human,22.txt,53.67,4107.46,105.88
human,23.txt,55.2,3658.29,107.14
human,24.txt,59.93,3854.59,100.59
human,25.txt,40.16,1549.5,63.22
human,26.txt,62.42,4595.52,124.97
human,27.txt,57.25,2625.19,76.28
human,28.txt,59.14,3283.95,82.84
human,29.txt,54.48,3291.94,101.71
human,3.txt,58.26,3249.95,79.9
human,30.txt,64.11,4210.08,144.92
human,31.txt,52.01,3273.28,97.59
human,32.txt,58.61,3374.65,99.93
human,33.txt,60.4,2781.66,81.28
human,34.txt,62.81,4254.9,101.37
human,35.txt,62.28,4923.82,111.63
human,36.txt,54.13,1860.27,62.0
human,37.txt,62.03,4021.64,68.6
human,38.txt,63.14,3894.4,92.88
human,39.txt,65.19,5530.13,64.89
human,4.txt,61.56,3628.63,67.97
human,40.txt,52.16,1751.17,38.74
human,41.txt,55.09,2728.17,66.49
human,42.txt,50.78,2290.43,101.38
human,43.txt,65.41,6765.59,160.26
human,44.txt,55.57,3866.3,117.38
human,45.txt,55.8,2902.9,73.34
human,46.txt,56.69,3825.98,74.85
human,47.txt,55.3,2765.22,69.18
human,48.txt,55.6,2637.26,88.01
human,49.txt,64.98,5777.34,122.53
human,5.txt,60.49,3644.71,106.44
human,50.txt,57.02,2750.04,87.46
human,51.txt,48.84,2123.29,75.05
human,52.txt,53.7,2565.31,72.12
human,53.txt,59.07,2805.15,55.21
human,54.txt,57.79,3300.57,80.85
human,55.txt,64.41,4982.25,108.0
human,56.txt,58.51,3292.34,80.11
human,57.txt,63.0,3919.88,104.44
human,58.txt,60.95,3735.15,92.2
human,59.txt,68.01,6800.29,132.63
human,6.txt,55.48,1878.6,50.16
human,60.txt,48.5,924.33,39.93
human,61.txt,56.88,2861.83,78.99
human,62.txt,57.93,2854.1,74.97
human,63.txt,66.2,6771.19,111.39
human,64.txt,59.24,2235.58,74.17
human,65.txt,59.4,3651.03,83.49
human,66.txt,55.38,2595.18,93.39
human,67.txt,59.97,4195.69,116.95
human,68.txt,58.6,3313.57,92.76
human,69.txt,60.82,5039.95,96.09
human,7.txt,60.31,4340.56,63.11
human,70.txt,55.62,2040.91,65.99
human,71.txt,59.76,4196.02,76.76
human,72.txt,53.91,2367.99,77.42
human,73.txt,54.66,2699.15,69.12
human,74.txt,68.87,6832.93,83.17
human,75.txt,53.07,2131.89,64.31
human,76.txt,61.99,4494.5,103.31
human,77.txt,44.95,2226.04,83.71
human,78.txt,48.55,2420.26,80.04
human,79.txt,55.81,4375.59,80.27
human,8.txt,58.24,4022.24,88.35
human,80.txt,58.26,3359.62,78.32
human,81.txt,54.27,2199.69,76.49
human,82.txt,57.76,2535.52,77.8
human,83.txt,55.93,3661.51,108.08
human,84.txt,61.9,5816.35,70.28
human,85.txt,58.43,3563.03,66.77
human,86.txt,54.64,2854.73,67.34
human,87.txt,50.5,1040.63,47.38
human,88.txt,59.86,4327.23,97.2
human,89.txt,54.27,2199.69,76.49
human,9.txt,54.38,2695.24,81.33
human,90.txt,50.27,2526.52,123.74
human,91.txt,58.4,3488.71,86.11
human,92.txt,54.11,2997.37,65.93
human,93.txt,62.04,3608.91,72.96
human,94.txt,60.07,4206.62,119.9
human,95.txt,50.52,1597.93,54.07
human,96.txt,67.33,6870.88,62.0
human,97.txt,62.9,4616.73,143.41
human,98.txt,62.09,3415.86,63.49
human,99.txt,47.47,1161.27,60.66
