system,file,TTR,Yules,MTLD
continue,60.txt,70.62,14795.63,289.71
continue,61.txt,68.05,13025.13,304.98
continue,62.txt,68.22,15057.35,333.05
continue,63.txt,65.54,12441.65,311.13
continue,64.txt,73.12,21483.09,464.79
continue,65.txt,65.46,10808.71,281.16
continue,66.txt,73.75,20099.72,391.63
continue,67.txt,67.19,12526.81,318.03
continue,68.txt,73.79,19433.91,405.03
continue,69.txt,71.04,20079.56,401.64
continue,7.txt,71.29,16219.72,349.62
continue,70.txt,65.13,13158.29,256.92
continue,71.txt,74.96,23054.59,474.14
continue,72.txt,70.17,15916.78,275.98
continue,73.txt,69.38,16172.99,331.81
continue,74.txt,73.45,16806.63,362.47
continue,75.txt,67.22,13269.85,279.92
continue,76.txt,71.32,16809.88,347.31
continue,77.txt,73.6,18684.25,449.04
continue,78.txt,75.56,24456.98,500.39
continue,79.txt,69.04,14452.93,301.37
continue,8.txt,72.36,18800.13,388.18
continue,80.txt,65.28,14131.27,316.06
continue,81.txt,68.84,15259.98,323.44
continue,82.txt,71.23,18231.41,350.08
continue,83.txt,70.0,15872.48,307.46
continue,84.txt,67.56,13770.99,261.5
continue,85.txt,71.82,20649.85,465.05
continue,86.txt,71.87,16368.12,282.2
continue,87.txt,73.37,19050.52,410.81
continue,88.txt,72.91,20163.05,381.42
continue,89.txt,69.5,15094.7,308.63
continue,9.txt,74.87,23416.26,361.17
continue,90.txt,72.82,22050.55,429.62
continue,91.txt,69.67,13754.59,309.98
continue,92.txt,69.33,14665.73,312.2
continue,93.txt,65.87,12136.3,284.3
continue,94.txt,69.38,15845.76,318.79
continue,95.txt,65.93,11230.5,318.57
continue,96.txt,68.65,15710.06,335.12
continue,97.txt,70.94,17066.19,355.71
continue,98.txt,68.06,13793.9,350.96
continue,99.txt,74.14,20717.02,444.76
create,1.txt,71.82,17786.18,316.69
create,10.txt,70.49,14596.83,336.49
create,100.txt,73.87,21555.88,376.26
create,11.txt,72.71,19583.12,327.56
create,12.txt,71.26,18251.37,348.18
create,13.txt,71.35,17612.38,384.26
create,14.txt,70.36,16525.62,323.75
create,15.txt,70.53,17088.33,333.28
create,16.txt,73.3,18859.19,322.9
create,17.txt,72.58,17440.59,343.39
create,18.txt,73.09,19168.32,400.38
create,19.txt,74.38,19631.91,357.37
create,2.txt,75.04,23041.94,503.32
create,20.txt,70.52,14843.03,275.37
create,21.txt,67.31,14690.66,321.27
create,22.txt,71.09,19319.51,349.08
create,23.txt,71.45,14790.29,315.97
create,24.txt,70.69,17671.68,373.64
create,25.txt,73.31,17389.95,300.69
create,26.txt,71.27,15648.07,311.08
create,27.txt,72.67,23433.0,446.59
create,28.txt,71.74,18533.84,353.38
create,29.txt,72.48,23434.91,383.42
create,3.txt,75.73,23696.45,582.23
create,30.txt,69.93,14079.22,309.17
create,31.txt,72.84,17809.45,354.58
create,32.txt,75.17,22487.86,517.03
create,33.txt,72.87,16593.67,348.97
create,34.txt,74.96,23636.65,425.29
create,35.txt,70.67,17590.05,363.86
create,36.txt,73.7,19412.25,414.87
create,37.txt,77.48,30085.71,489.48
create,38.txt,71.9,18921.55,339.55
create,39.txt,73.66,18120.05,444.81
create,4.txt,64.73,12209.66,253.77
create,40.txt,70.22,16809.38,349.36
create,41.txt,70.73,17269.58,358.54
create,42.txt,70.41,16936.36,366.35
create,43.txt,73.7,18176.01,368.69
create,44.txt,73.88,22649.57,393.98
create,45.txt,71.91,17576.05,368.03
create,46.txt,73.97,20026.22,408.9
create,47.txt,68.01,15624.27,280.9
create,48.txt,69.11,14755.57,330.48
create,49.txt,73.48,21189.81,379.06
create,5.txt,74.67,19234.57,348.07
create,50.txt,67.74,13456.15,262.97
create,51.txt,72.09,21539.66,358.86
create,52.txt,76.35,27619.67,597.1
create,53.txt,74.54,20586.3,444.21
create,54.txt,71.43,18195.56,359.57
create,55.txt,69.92,18224.5,323.53
create,56.txt,76.25,28355.99,575.96
create,57.txt,74.01,22576.31,362.67
create,58.txt,67.4,11744.47,252.5
create,59.txt,71.04,16371.98,309.83
create,6.txt,77.34,32664.98,602.66
create,60.txt,78.23,29719.1,630.96
create,61.txt,75.12,25523.51,512.02
create,62.txt,72.13,19634.89,349.5
create,63.txt,71.1,18047.25,333.26
create,64.txt,71.7,16116.07,319.06
create,65.txt,72.9,18010.47,369.44
create,66.txt,70.41,15794.26,369.52
create,67.txt,74.1,21426.41,415.67
create,68.txt,71.99,19381.35,355.54
create,69.txt,72.63,19751.12,413.44
create,7.txt,71.78,18612.28,385.53
create,70.txt,70.51,15954.64,311.66
create,71.txt,74.36,21850.46,519.71
create,72.txt,71.35,16989.82,300.67
create,73.txt,75.84,24752.34,451.72
create,74.txt,67.63,14812.88,326.31
create,75.txt,71.26,19641.52,297.88
create,76.txt,71.01,17819.53,343.96
create,77.txt,71.79,19244.4,374.94
create,78.txt,73.97,21297.87,466.15
create,79.txt,72.26,17915.9,383.79
create,8.txt,78.99,35460.99,701.21
create,80.txt,75.0,24337.78,348.56
create,81.txt,75.86,22884.16,379.51
create,82.txt,73.37,18996.27,383.15
create,83.txt,66.44,15548.0,380.21
create,84.txt,73.17,17910.17,291.7
create,85.txt,73.48,19189.5,352.79
create,86.txt,71.91,18064.23,388.6
create,87.txt,73.51,21066.18,388.47
create,88.txt,73.0,17561.6,354.28
create,89.txt,71.85,17752.83,349.91
create,9.txt,71.97,17146.88,381.91
create,90.txt,74.21,24358.91,458.66
create,91.txt,72.2,18439.89,344.23
create,92.txt,71.14,17556.1,342.0
create,93.txt,68.88,14922.58,304.6
create,94.txt,68.89,13978.18,280.15
create,95.txt,73.0,20343.11,395.21
create,96.txt,73.2,20623.0,383.91
create,97.txt,72.05,19818.76,305.46
create,98.txt,72.09,16572.35,344.21
create,99.txt,77.09,26008.5,517.76
explain,1.txt,62.35,12201.2,370.74
explain,10.txt,67.2,15405.19,379.48
explain,100.txt,67.71,15709.42,339.18
explain,11.txt,62.6,11873.17,323.65
explain,12.txt,71.15,18343.25,355.92
explain,13.txt,63.28,12219.69,301.87
explain,14.txt,70.48,18188.53,416.35
explain,15.txt,70.14,15392.39,297.74
explain,16.txt,61.51,9814.33,260.14
explain,17.txt,56.01,7030.74,240.54
explain,18.txt,55.81,8423.35,252.85
explain,19.txt,64.64,12233.46,342.32
explain,2.txt,66.4,16174.62,351.13
explain,20.txt,54.29,6167.13,207.45
explain,21.txt,69.44,14310.75,282.71
explain,22.txt,67.22,15251.46,384.54
explain,23.txt,61.11,10584.6,341.87
explain,24.txt,57.11,8251.83,278.93
explain,25.txt,57.61,8659.18,220.25
explain,26.txt,56.28,8439.59,351.62
explain,27.txt,73.03,19417.36,428.04
explain,28.txt,60.03,9784.16,278.16
explain,29.txt,59.84,10950.51,342.8
explain,3.txt,69.7,15843.81,402.49
explain,30.txt,63.82,12512.51,307.7
explain,31.txt,55.76,7592.8,255.84
explain,32.txt,61.08,11937.51,399.15
explain,33.txt,49.51,5989.68,274.9
explain,34.txt,59.51,9276.79,296.38
explain,35.txt,59.5,9481.5,252.94
explain,36.txt,62.81,11514.76,305.27
explain,37.txt,64.49,13296.23,317.24
explain,38.txt,65.3,14051.86,375.72
explain,39.txt,59.03,8821.2,275.56
explain,4.txt,66.21,12598.92,337.76
explain,40.txt,69.85,13056.14,288.58
explain,41.txt,60.7,11847.96,312.0
explain,42.txt,65.04,12037.62,300.27
explain,43.txt,63.07,11226.36,352.96
explain,44.txt,60.46,11284.2,313.26
explain,45.txt,58.89,9174.67,270.37
explain,46.txt,65.78,13959.86,340.89
explain,47.txt,55.01,7206.29,215.95
explain,48.txt,68.73,14817.27,285.19
explain,49.txt,66.79,10614.58,277.89
explain,5.txt,67.69,13535.49,361.93
explain,50.txt,65.42,13063.76,270.23
explain,51.txt,63.78,13571.56,339.93
explain,52.txt,61.29,10773.89,323.34
explain,53.txt,60.09,11851.83,336.67
explain,54.txt,68.21,16826.59,407.02
explain,55.txt,70.73,18180.98,347.12
explain,56.txt,57.1,7494.93,263.86
explain,57.txt,75.0,18524.62,326.54
explain,58.txt,67.54,19220.3,459.83
explain,59.txt,64.47,13251.78,299.44
explain,6.txt,66.91,15134.56,376.68
explain,60.txt,60.27,10745.23,282.74
explain,61.txt,56.53,7402.9,186.87
explain,62.txt,59.88,8988.78,272.49
explain,63.txt,71.99,22236.84,414.01
explain,64.txt,63.32,10849.2,263.38
explain,65.txt,66.53,15816.2,384.4
explain,66.txt,54.72,7358.75,289.65
explain,67.txt,64.09,10714.68,235.35
explain,68.txt,57.7,9611.09,407.74
explain,69.txt,58.23,9611.66,266.4
explain,7.txt,59.66,8319.74,233.13
explain,70.txt,63.92,12613.18,302.21
explain,71.txt,64.09,13513.2,383.91
explain,72.txt,58.97,9238.86,258.39
explain,73.txt,68.17,15111.14,331.5
explain,74.txt,59.8,9530.99,254.09
explain,75.txt,60.92,9071.93,286.49
explain,76.txt,55.59,7624.68,297.83
explain,77.txt,65.98,11721.46,260.86
explain,78.txt,58.07,9458.88,351.2
explain,79.txt,60.58,9685.3,373.23
explain,8.txt,60.4,10823.09,373.98
explain,80.txt,61.58,10059.53,359.59
explain,81.txt,69.11,14892.31,332.6
explain,82.txt,63.66,13176.03,311.84
explain,83.txt,67.33,13359.87,326.73
explain,84.txt,60.47,8819.52,256.64
explain,85.txt,66.52,15240.96,321.2
explain,86.txt,54.88,8049.85,322.24
explain,87.txt,71.2,15531.37,280.11
explain,88.txt,65.39,13855.58,317.78
explain,89.txt,62.64,12369.28,275.89
explain,9.txt,70.31,18432.36,351.35
explain,90.txt,59.13,9446.43,279.95
explain,91.txt,70.79,17340.29,308.65
explain,92.txt,61.6,12168.78,270.52
explain,93.txt,67.18,13619.84,322.93
explain,94.txt,59.95,12043.27,404.9
explain,95.txt,55.93,8726.25,285.49
explain,96.txt,64.74,13810.53,321.1
explain,97.txt,67.07,16882.07,417.83
explain,98.txt,54.01,6661.8,260.28
explain,99.txt,54.74,7528.1,349.19
human,1.txt,50.58,1795.2,112.03
human,10.txt,47.98,2022.41,127.47
human,100.txt,42.48,1334.89,73.48
human,11.txt,38.37,1482.88,51.61
human,12.txt,51.58,2631.8,154.65
human,13.txt,36.45,1074.17,89.87
human,14.txt,43.54,1466.47,94.52
human,15.txt,53.57,2432.61,131.92
human,16.txt,46.43,2006.39,102.84
human,17.txt,44.79,1661.01,97.73
human,18.txt,43.84,1644.1,103.7
human,19.txt,48.43,2063.58,108.14
human,2.txt,44.68,1482.35,72.71
human,20.txt,36.97,1098.34,89.74
human,21.txt,32.67,791.31,53.21
human,22.txt,38.4,1346.17,89.28
human,23.txt,38.66,1428.78,83.57
human,24.txt,39.67,1385.45,95.23
human,25.txt,42.29,1159.05,68.39
human,26.txt,43.27,1497.71,118.62
human,27.txt,42.4,1315.43,82.5
human,28.txt,52.39,2551.42,110.02
human,29.txt,47.72,1623.16,69.9
human,3.txt,46.14,1309.13,88.97
human,30.txt,42.21,1327.81,75.18
human,31.txt,50.56,2081.13,95.15
human,32.txt,39.87,1183.16,88.97
human,33.txt,45.9,1861.33,123.26
human,34.txt,43.22,1677.59,92.95
human,35.txt,40.62,1330.15,78.05
human,36.txt,42.23,1614.09,115.38
human,37.txt,51.18,1783.74,96.71
human,38.txt,38.34,1186.96,106.57
human,39.txt,36.8,1058.81,85.62
human,4.txt,49.42,1920.2,96.25
human,40.txt,37.54,999.3,85.65
human,41.txt,42.18,1521.36,128.23
human,42.txt,46.05,1412.28,113.53
human,43.txt,44.4,1386.24,108.35
human,44.txt,44.59,1625.11,113.29
human,45.txt,48.74,1997.84,125.83
human,46.txt,42.18,1726.5,104.97
human,47.txt,43.02,1644.24,95.64
human,48.txt,50.37,1998.37,113.98
human,49.txt,52.11,2438.55,129.66
human,5.txt,50.93,1796.57,102.92
human,50.txt,42.32,1592.49,98.02
human,51.txt,47.35,1835.12,92.75
human,52.txt,47.46,1572.9,88.82
human,53.txt,41.86,1360.51,96.34
human,54.txt,52.61,2541.63,149.78
human,55.txt,45.49,2155.72,149.5
human,56.txt,45.98,1671.51,115.88
human,57.txt,49.77,1774.73,144.19
human,58.txt,50.9,1937.72,93.92
human,59.txt,35.99,1142.58,81.8
human,6.txt,42.78,1357.3,69.35
human,60.txt,48.02,2144.88,103.02
human,61.txt,40.28,1194.96,65.94
human,62.txt,45.54,1660.65,126.07
human,63.txt,50.49,2357.5,146.04
human,64.txt,49.2,2096.18,92.34
human,65.txt,46.96,2097.5,99.89
human,66.txt,39.97,1072.71,82.25
human,67.txt,40.6,1175.52,94.85
human,68.txt,45.02,1772.97,116.66
human,69.txt,50.18,2452.42,122.25
human,7.txt,51.26,2637.97,133.9
human,70.txt,36.65,1079.29,43.38
human,71.txt,46.39,1481.81,110.48
human,72.txt,44.52,1667.91,101.37
human,73.txt,44.42,1620.51,109.71
human,74.txt,45.66,2057.09,123.75
human,75.txt,47.23,2235.13,118.55
human,76.txt,41.69,1338.38,110.01
human,77.txt,43.46,1457.03,98.96
human,78.txt,49.63,2356.79,127.7
human,79.txt,42.21,1279.26,95.09
human,8.txt,46.51,1802.52,109.28
human,80.txt,44.32,1229.51,86.0
human,81.txt,38.58,1179.47,88.4
human,82.txt,41.35,1416.83,107.82
human,83.txt,38.04,1439.79,107.46
human,84.txt,34.12,916.39,78.48
human,85.txt,44.59,1469.44,97.33
human,86.txt,41.88,1370.28,67.27
human,87.txt,50.3,2163.63,119.02
human,88.txt,42.4,1591.11,111.6
human,89.txt,44.47,1535.6,98.28
human,9.txt,45.22,1355.64,82.9
human,90.txt,43.87,1403.3,92.9
human,91.txt,42.39,1279.47,82.33
human,92.txt,39.65,1229.96,111.83
human,93.txt,43.68,1799.16,122.21
human,94.txt,33.71,837.71,66.62
human,95.txt,41.94,1318.62,111.16
human,96.txt,40.02,1131.4,93.51
human,97.txt,45.31,1660.68,103.43
human,98.txt,47.49,2223.3,112.11
human,99.txt,41.98,1371.18,97.57
